Date,Total_KW,DNI(KWH),Energy_conversion
2013-10-24,47.1709022068,0.716,3.9396710021539576
2013-10-25,129.56542287837686,7.793,0.9942216956619694
2013-10-26,108.9739217801203,6.612,0.9855723958144961
2013-10-27,126.03307265571,7.62,0.9890730042994551
2013-10-28,110.92928840688,4.804,1.380835754015223
2013-10-29,62.75233617783308,1.937,1.937309790554757
2013-10-30,3.914575188593,0.002,117.04515439058154
2013-10-31,14.6988339962,0.284,3.0950191498339716
2013-11-01,36.88783500484,0.754,2.925570823537436
2013-11-02,104.12032137119,6.992,0.8904978508312086
2013-11-03,108.086505337986,6.286,1.0282433136741138
2013-11-04,31.3702348581651,0.16699999999999998,11.233112137154343
2013-11-05,8.527325395989001,0.071,7.182130338848521
2013-11-06,64.9947030595,3.72,1.04480157696716
2013-11-07,80.8328371279,5.937,0.8141783854597457
2013-11-08,45.013535502,1.25,2.1534356945193602
2013-11-09,109.0135719288,6.97,0.93529063801659
2013-11-10,95.87070440257183,5.515,1.0395351933948398
2013-11-11,8.177850393469999,0.263,1.8594401667273945
2013-11-12,100.628704788,7.707,0.7807919358665404
2013-11-13,105.6778550981,7.739,0.8165784956210109
2013-11-14,80.24522044807064,3.517,1.364412223567466
2013-11-15,95.766451193,6.471,0.8849949442016439
2013-11-16,10.152467160674,0.195,3.1134061388729295
2013-11-17,29.034601359649,1.393,1.2464175246799316
2013-11-18,90.1957709887,5.84,0.9235749040921816
2013-11-19,89.68609596419999,4.285,1.251621713200568
2013-11-20,9.1566337623794,0.0,0.0
2013-11-21,18.8816842076,0.132,8.553928071687121
2013-11-22,61.820819669082994,5.821,0.6350909952680646
2013-11-23,95.9736213267,7.273,0.7891091695017484
2013-11-24,95.8195043514,7.0600000000000005,0.8116111678968937
2013-11-25,30.58568483011,0.317,5.769759915659827
2013-11-26,66.02936966979999,4.406000000000001,0.8961721718823872
2013-11-27,91.8304876028,6.676,0.8225633546683918
2013-11-28,88.9338375631,6.664,0.7980513559566449
2013-11-29,72.2180534736,3.441,1.2550467437762658
2013-11-30,84.6605288837,5.731,0.8833836647270032
2013-12-01,75.35045353017,4.782,0.9422694141523013
2013-12-02,27.186101289339998,0.401,4.054164378162084
2013-12-03,11.993100567992,0.41100000000000003,1.7449719451504613
2013-12-04,6.11708363384,0.0,0.0
2013-12-05,61.52670278046,3.688,0.997634650284778
2013-12-06,72.35278667149,5.495,0.7873835934948948
2013-12-07,76.1368537678,5.765000000000001,0.7897586841354662
2013-12-08,9.095850446177,1.57,0.3464515064156858
2013-12-09,5.3754085918985,5.723,0.05616768579999445
2013-12-10,17.7724402014356,5.19,0.20477573771144814
2013-12-11,14.50536732281481,6.723,0.1290221917470255
2013-12-12,9.984325475705,0.6589999999999999,0.9060081633089092
2013-12-13,27.54270130438,3.015,0.5462834093722349
2013-12-14,17.505784154712,0.17,6.157883146064917
2013-12-15,18.420734213185998,0.046000000000000006,23.94682276961656
2013-12-16,2.0906834298905,1.526,0.08192803504944543
2013-12-17,56.80438594783,5.807,0.5849635951128725
2013-12-18,69.04878663556,5.004,0.8251588191018124
2013-12-19,27.686084607786,0.7330000000000001,2.2586886134276365
2013-12-20,3.900475175614,0.0,0.0
2013-12-21,10.75743381636848,0.038,16.928710634692433
2013-12-22,2.095565414,2.635,0.047557541756935905
2013-12-23,0.115975004989,6.365,0.0010895942112133308
2013-12-24,0.299041680664,4.033,0.004434067480644527
2013-12-25,0.0,0.0,0.0
2013-12-26,0.1127750051356,1.19,0.005667149761019912
2013-12-27,2.15815009278,5.062,0.0254951927571281
2013-12-28,30.6495181322,6.329,0.28959252705553634
2013-12-29,40.2934853319,1.235,1.951042243233346
2013-12-30,28.76998475,2.006,0.8576448781924522
2013-12-31,3.13916680739239,0.178,1.0546131607628122
2014-01-01,2.5258167863272,0.163,0.9266442520600894
2014-01-02,12.364933903979999,5.155,0.1434372416398856
2014-01-03,13.4871672938884,1.442,0.5593121832660201
2014-01-04,8.30634971537,0.137,3.625671394421389
2014-01-05,15.7324341003,0.356,2.6426808562607405
2014-01-06,43.104802186308,6.823,0.37778880164879863
2014-01-07,22.028617780702,2.025,0.650520542278242
2014-01-08,32.860609881646,1.268,1.54972686366505
2014-01-09,21.37106765903,1.384,0.9233979892373556
2014-01-10,3.13065847514,0.0,0.0
2014-01-11,63.7168946178955,4.984,0.7644962563761579
2014-01-12,66.33218653756,1.86,2.1326037303279177
2014-01-13,82.75832075214,6.4879999999999995,0.7627805736615262
2014-01-14,29.559434803280002,2.315,0.7635613301043234
2014-01-15,86.09257056841,7.109,0.7241957243353769
2014-01-16,37.5021017918172,2.092,1.0719949105053672
2014-01-17,75.53555340289999,4.807,0.9396715727036706
2014-01-18,5.944683597246,0.422,0.8423936585773204
2014-01-19,71.796936821639,5.9959999999999996,0.7160495677203749
2014-01-20,44.18163536572,2.904,0.9097958896729016
2014-01-21,22.918826109557802,4.248,0.32263141793575983
2014-01-22,28.4573680779863,4.047,0.42049450246767917
2014-01-23,50.84771891433,7.712,0.39427863943907726
2014-01-24,27.74851794399,1.182,1.403851308471443
2014-01-25,95.0705211708446,7.8759999999999994,0.7218367061318017
2014-01-26,43.4336186928,1.28,2.0291532129615786
2014-01-27,100.028304814433,7.9239999999999995,0.7548788148377822
2014-01-28,101.362821270004,7.793,0.7778087224300889
2014-01-29,109.027119167368,7.801,0.8357628339169767
2014-01-30,30.619768239789998,1.238,1.479040444227025
2014-01-31,46.544185508618,2.032,1.3697475320457373
2014-02-01,0.1015000045377,0.205,0.029608131161885733
2014-02-02,4.07037519438,4.673,0.05208797301195926
2014-02-03,10.6717671833886,6.718,0.09499377309343796
2014-02-04,3.34810015166616,0.059,3.393479455687339
2014-02-05,5.72025027024,5.942,0.057568004843551956
2014-02-06,11.99315056260453,7.5889999999999995,0.09450342062435443
2014-02-07,22.71163441126,7.377,0.1841057703643587
2014-02-08,0.09774167197229999,0.158,0.03699316352458504
2014-02-09,3.55653350028848,4.857,0.0437882506855706
2014-02-10,19.473217617388002,7.534,0.154564906930416
2014-02-11,32.33765157034,8.031,0.24078955648253356
2014-02-12,9.574025446792,1.766,0.32419228360051583
2014-02-13,34.24582668658,5.295,0.3867590505131323
2014-02-14,5.7953669312107,2.7969999999999997,0.12390455359338567
2014-02-15,3.48430848702,0.068,3.064125022662316
2014-02-16,4.17504187009,3.425,0.07289522063289441
2014-02-17,0.0,1.646,0.0
2014-02-18,27.702468006862,4.574,0.3621771918493074
2014-02-19,100.2160050385,6.664,0.8992923380011296
2014-02-20,13.533717304088,0.867,0.9334623339899917
2014-02-21,137.2746731464,6.774,1.211836478412023
2014-02-22,108.4621052755,3.369,1.9251998285796008
2014-02-23,138.2063729893,6.798,1.2157539936649118
2014-02-24,93.4846709795985,5.609,0.9966754461830654
2014-02-25,89.41755406264,5.268,1.0150228404848314
2014-02-26,151.945440534406,9.11,0.9973970767702468
2014-02-27,152.335640676109,9.676,0.9414656066054842
2014-02-28,118.250255556397,3.791,1.8652931653857545
2014-03-01,49.02761889399,0.439,6.678440739784592
2014-03-02,12.092200587759999,3.422,0.21131198657076233
2014-03-03,56.8036525506,7.505,0.4526102251708608
2014-03-04,137.097089547757,8.069,1.0160318334330296
2014-03-05,42.98905203293,0.647,3.9733093856997908
2014-03-06,125.37300731275,4.0280000000000005,1.8612871406025662
2014-03-07,2.949775e+30,4.442,3.971084530039137e+28
2014-03-08,6.214566e+30,1.896,1.9600685803823017e+29
2014-03-09,5.46833e+30,7.1850000000000005,4.551208566126024e+28
2014-03-10,5.891556e+30,6.165,5.714730106697309e+28
2014-03-11,5.940855000000001e+30,1.136,3.1272990762635317e+29
2014-03-12,5.859792e+30,6.336,5.530518218513434e+28
2014-03-13,5.612067e+30,7.3549999999999995,4.562879140738486e+28
2014-03-14,5.648773e+30,6.75,5.004366926352276e+28
2014-03-15,5.699227e+30,4.4510000000000005,7.656973716795086e+28
2014-03-16,5.849059e+30,8.276,4.2263388648510815e+28
2014-03-17,5.676283e+30,7.522,4.512627711789276e+28
2014-03-18,5.790986e+30,2.219,1.5606086442324475e+29
2014-03-19,5.702299e+30,0.115,2.965179171514556e+30
2014-03-20,5.5707674e+30,7.038,4.733305744596181e+28
2014-03-21,5.6074646e+30,4.272,7.849357181531755e+28
2014-03-22,5.544756e+30,4.368,7.590993249537128e+28
2014-03-23,5.5279406e+30,9.565,3.4560274934692775e+28
2014-03-24,5.6640553e+30,3.269,1.0361231081139731e+29
2014-03-25,5.859797e+30,9.238,3.7931796203005712e+28
2014-03-26,5.442327145e+30,4.977,6.539067174993908e+28
2014-03-27,5.824661e+30,0.196,1.7771061840792527e+30
2014-03-28,5.696273000000001e+30,0.306,1.1131870977324004e+30
2014-03-29,5.4667927e+30,6.616,4.941239501840539e+28
2014-03-30,5.385741e+30,7.588,4.244406173425508e+28
2014-03-31,5.4790198e+30,3.985,8.221921756594705e+28
2014-04-01,4.2387388e+30,5.46,4.642402676309089e+28
2014-04-02,5.550987e+30,1.603,2.0707872544629887e+29
2014-04-03,5.485165e+30,0.094,3.4894793929697215e+30
2014-04-04,5.414799e+30,0.11900000000000001,2.7210352880874277e+30
2014-04-05,5.1059244e+30,7.389,4.132258760193546e+28
2014-04-06,5.1655695e+30,3.661,8.437567799878056e+28
2014-04-07,5.3781385e+30,4.147,7.755266781769377e+28
2014-04-08,5.2496486e+30,9.073,3.460016088174493e+28
2014-04-09,5.3995006e+30,8.485,3.8054020034651744e+28
2014-04-10,5.4438446e+30,4.094,7.951639389578862e+28
2014-04-11,2.4924587e+31,9.018,1.6527856564076544e+29
2014-04-12,5.4226959000000005e+31,3.8729999999999998,8.372719630909577e+29
2014-04-13,5.6994469999999995e+31,0.38,8.969080422689254e+30
2014-04-14,3.8959502e+31,0.624,3.733598406875429e+30
2014-04-15,5.18087716e+30,9.881,3.1354594695564614e+28
2014-04-16,5.05395213e+30,5.742,5.263404304045398e+28
2014-04-17,5.031049e+30,4.514,6.664932997277022e+28
2014-04-18,4.480398789e+30,9.025,2.9687132851761005e+28
2014-04-19,3.888442e+30,7.138,3.2576009063947906e+28
2014-04-20,3.778421579e+30,5.304,4.2599616837891704e+28
2014-04-21,3.8555470000000003e+30,1.447,1.593368642139365e+29
2014-04-22,3.4381268e+30,10.067,2.0423050744642383e+28
2014-04-23,6.261631e+30,0.6839999999999999,5.4743198005978226e+29
2014-04-24,8.8031563e+30,0.127,4.145085444077302e+30
2014-04-25,9.379499999999999e+30,9.03,6.21141766444537e+28
2014-04-26,9.240131e+30,7.021,7.870058321287979e+28
2014-04-27,9.717239076e+30,3.153,1.8429676522754387e+29
2014-04-28,8.038747e+30,0.206,2.3335651780128804e+30
2014-04-29,3.7511031e+30,0.158,1.4197134914492147e+30
2014-04-30,3.72339e+30,1.482,1.502412263048343e+29
2014-05-01,3.756423e+30,0.174,1.2909934478118992e+30
2014-05-02,3.5209084999999996e+30,5.094,4.13327778326587e+28
2014-05-03,3.58272633e+30,7.388,2.8999168405764893e+28
2014-05-04,3.4250222e+30,4.288,4.776473905699489e+28
2014-05-05,3.399442e+30,6.992,2.9074015092916985e+28
2014-05-06,4.35279e+30,5.954,4.371773771838141e+28
2014-05-07,5.678239000000001e+30,6.502,5.222344273107729e+28
2014-05-08,5.56280839e+30,0.57,5.836037054813743e+29
2014-05-09,5.3559995e+30,5.26,6.08910662588314e+28
2014-05-10,5.415316e+30,5.277,6.136708654772854e+28
2014-05-11,5.388067e+30,1.432,2.250032363648816e+29
2014-05-12,6.047382e+30,0.871,4.151911074936849e+29
2014-05-13,4.893416e+30,1.043,2.805605631489257e+29
2014-05-14,4.971981e+30,2.074,1.4335719793849717e+29
2014-05-15,4.978277e+30,1.0310000000000001,2.887481350666344e+29
2014-05-16,4.626268e+30,1.582,1.7487313832416145e+29
2014-05-17,4.624702e+30,10.498,2.6343651985509435e+28
2014-05-18,4.239698e+30,9.328,2.717973262982388e+28
2014-05-19,4.360724e+30,2.653,9.829244665124942e+28
2014-05-20,4.937444e+30,4.226,6.986690186549927e+28
2014-05-21,4.657721e+30,9.029,3.084839781636822e+28
2014-05-22,4.6215749999999997e+30,4.076,6.780389228958357e+28
2014-05-23,4.632384e+30,9.732,2.8464348501570295e+28
2014-05-24,4.5086326999999996e+30,4.194,6.4285825602971105e+28
2014-05-25,4.6718409999999997e+30,2.769,1.0089366386419146e+29
2014-05-26,4.682847e+30,2.392,1.170705311120789e+29
2014-05-27,4.652996e+30,3.348,8.310861124194522e+28
2014-05-28,4.704845e+30,4.366,6.444072001488554e+28
2014-05-29,4.3308359e+30,8.807,2.9406445147712807e+28
2014-05-30,4.511558e+30,6.7700000000000005,3.98507658134025e+28
2014-05-31,4.6199909999999997e+30,6.941,3.980319007251367e+28
2014-06-01,4.7912710000000003e+30,5.57,5.143921543260955e+28
2014-06-02,4.8399880000000003e+30,8.534,3.391489225881205e+28
2014-06-03,4.377007e+30,5.747,4.554438472425882e+28
2014-06-04,4.0489797e+30,1.0350000000000001,2.3393976266463863e+29
2014-06-05,4.2789864e+30,5.117,5.000624963242397e+28
2014-06-06,3.6086161e+30,8.305,2.5983631055110473e+28
2014-06-07,3.942118e+30,0.997,2.3644669994435394e+29
2014-06-08,4.005619e+30,1.207,1.9845459714926e+29
2014-06-09,4.191051e+30,6.878,3.643842270586034e+28
2014-06-10,4.641967e+30,0.139,1.9970366896795015e+30
2014-06-11,5.0537032e+30,6.416,4.710252325532409e+28
2014-06-12,4.1386574349999997e+30,5.028,4.922242510263648e+28
2014-06-13,3.12254e+30,10.847,1.7214609108716002e+28
2014-06-14,3.2664053e+30,8.866,2.2031351525513825e+28
2014-06-15,3.92699e+30,5.603,4.191195973944185e+28
2014-06-16,4.04993e+30,5.971,4.056012091531554e+28
2014-06-17,3.8405588e+30,5.1690000000000005,4.443106076362121e+28
2014-06-18,3.36908273e+30,3.174,6.347512261146331e+28
2014-06-19,4.4957237e+30,1.092,2.461930390335234e+29
2014-06-20,4.1566729000000004e+30,9.412,2.6409654940267994e+28
2014-06-21,4.12286316e+30,3.767,6.544886141910398e+28
2014-06-22,4.083689e+30,2.57,9.502072337823932e+28
2014-06-23,4.2836141e+30,1.002,2.55647419468135e+29
2014-06-24,4.0998959e+30,9.049,2.7093869639922086e+28
2014-06-25,4.0769380299999997e+30,10.473,2.3278865014461647e+28
2014-06-26,4.1471774e+30,3.371,7.356862786142247e+28
2014-06-27,4.0391098699999997e+30,2.736,8.828122871713094e+28
2014-06-28,4.3282085e+30,2.747,9.422113023664136e+28
2014-06-29,4.3012129999999997e+30,3.35,7.6779439623529825e+28
2014-06-30,5.4102984e+30,2.14,1.5118414246852484e+29
2014-07-01,4.22961917e+30,6.624,3.8183851940203217e+28
2014-07-02,4.07423e+30,1.149,2.1204318015067277e+29
2014-07-03,3.605484e+30,9.469,2.2769749431073452e+28
2014-07-04,3.3150483e+30,9.855,2.0115555355313125e+28
2014-07-05,4.0755845e+30,0.154,1.582588393815782e+30
2014-07-06,3.6581689e+30,4.4959999999999996,4.865598244102896e+28
2014-07-07,3.53388025e+30,8.527,2.478302763729077e+28
2014-07-08,4.13501487e+30,9.493,2.6047880462139394e+28
2014-07-09,4.2025656e+30,10.911,2.303290630224327e+28
2014-07-10,4.2187715e+30,9.497,2.656429905798517e+28
2014-07-11,4.193115e+30,2.244,1.1174104184138216e+29
2014-07-12,5.019843e+30,1.299,2.3108926896283132e+29
2014-07-13,4.27145591e+30,6.58,3.8819400994510336e+28
2014-07-14,4.2687509999999997e+30,7.256,3.51805272623371e+28
2014-07-15,4.2106649e+30,3.6980000000000004,6.808987997293975e+28
2014-07-16,4.2714517e+30,7.219,3.5383211911242923e+28
2014-07-17,4.298475e+30,7.68,3.3469712400956797e+28
2014-07-18,4.2930721e+30,8.614,2.9803145994468565e+28
2014-07-19,4.3308974e+30,6.929,3.737714534502518e+28
2014-07-20,4.1309716e+30,6.912,3.573940147727336e+28
2014-07-21,4.2971383e+30,8.079,3.1806839586457034e+28
2014-07-22,3.931046359e+30,4.058,5.792885149190822e+28
2014-07-23,3.360972e+30,10.784,1.8637334957565746e+28
2014-07-24,4.114777e+30,7.542,3.2625604780865564e+28
2014-07-25,4.3293226e+30,3.539,7.315401739859518e+28
2014-07-26,3.38892e+30,3.2670000000000003,6.203131355688471e+28
2014-07-27,3.5553039e+30,8.185,2.5975076834084127e+28
2014-07-28,3.414341363e+30,5.9670000000000005,3.421761195520396e+28
2014-07-29,3.2340967899999997e+30,7.595,2.5463847841134438e+28
2014-07-30,3.30211936e+30,8.518,2.3182161501164103e+28
2014-07-31,3.1479287e+30,7.866,2.393149007271103e+28
2014-08-01,3.0532372e+30,6.134,2.9765663572841217e+28
2014-08-02,2.8541382e+30,7.922,2.154462580650202e+28
2014-08-03,3.1285629e+30,5.11,3.661194372628602e+28
2014-08-04,3.5956398e+30,4.969,4.327190127602618e+28
2014-08-05,3.3846955e+30,1.464,1.382538781965661e+29
2014-08-06,3.448196e+30,0.69,2.9884200970228e+29
2014-08-07,3.174842e+30,0.541,3.5093254602626485e+29
2014-08-08,3.001573e+30,3.537,5.074726553239184e+28
2014-08-09,3.2717078e+30,5.44,3.5964531320077734e+28
2014-08-10,3.5353826e+30,4.315,4.8995299350882535e+28
2014-08-11,3.2943027000000003e+30,1.984,9.929345663800464e+28
2014-08-12,3.3578032e+30,9.804,2.0480979904590125e+28
2014-08-13,3.5493665e+30,9.794,2.1671528417375815e+28
2014-08-14,3.3976153e+30,7.17,2.8336998252506826e+28
2014-08-15,3.717256526e+30,0.9570000000000001,2.32278701834747e+29
2014-08-16,3.48802e+30,0.9249999999999999,2.2549453923949364e+29
2014-08-17,3.415914e+30,5.808,3.517054643802765e+28
2014-08-18,3.486943e+30,4.112,5.070964118452212e+28
2014-08-19,3.349187e+30,7.875,2.543241664234339e+28
2014-08-20,3.518159e+30,0.33899999999999997,6.206039854981388e+29
2014-08-21,3.744161e+30,0.9720000000000001,2.3034937896318934e+29
2014-08-22,3.58596e+30,2.548,8.415982283526012e+28
2014-08-23,3.678513e+30,1.615,1.3620672912924367e+29
2014-08-24,3.3588680000000003e+30,8.2,2.449502459443791e+28
2014-08-25,3.564425e+30,6.2299999999999995,3.421371471381466e+28
2014-08-26,3.6925140000000003e+30,6.431,3.433542570966023e+28
2014-08-27,3.6290312300000003e+30,2.665,8.143147240982857e+28
2014-08-28,3.43528e+30,0.08499999999999999,2.41680722520732e+30
2014-08-29,3.3018434e+30,6.141,3.215260533295531e+28
2014-08-30,3.66669395e+30,5.41,4.0529961597226e+28
2014-08-31,3.5751911e+30,7.844,2.7255896469417965e+28
2014-09-01,3.9446033e+30,6.843999999999999,3.4466098767841937e+28
2014-09-02,3.7420047e+30,8.752,2.5567944506561154e+28
2014-09-03,3.658064e+30,8.609,2.540957417462744e+28
2014-09-04,3.907741e+30,6.049,3.863144760308381e+28
2014-09-05,3.6473e+30,2.183,9.991174549227108e+28
2014-09-06,3.9343738e+30,9.78,2.405667272306485e+28
2014-09-07,3.380671e+30,9.388,2.153419406725858e+28
2014-09-08,3.364249e+30,3.948,5.095769597380689e+28
2014-09-09,4.430776e+30,0.887,2.987135823289612e+29
2014-09-10,3.6322289000000003e+30,1.09,1.9927164549218836e+29
2014-09-11,3.396547e+30,2.18,9.317082269808985e+28
2014-09-12,3.640844628e+30,1.273,1.710300952766598e+29
2014-09-13,3.142594e+30,9.97,1.8849156229339835e+28
2014-09-14,3.752816e+30,7.113,3.155028293344667e+28
2014-09-15,4.0412256e+30,3.41,7.0869196987745006e+28
2014-09-16,3.3287921e+30,9.371,2.1242201765692014e+28
2014-09-17,3.289996e+30,5.252,3.7460144464254945e+28
2014-09-18,4.007825e+30,8.442,2.838979114352137e+28
2014-09-19,3.8076520000000003e+30,7.153,3.1832285372591227e+28
2014-09-20,3.737707e+30,3.531,6.330038212260804e+28
2014-09-21,3.606412e+30,4.4399999999999995,4.857257915712095e+28
2014-09-22,3.993837e+30,9.439,2.530248321159395e+28
2014-09-23,4.156348e+30,5.851999999999999,4.24723587465245e+28
2014-09-24,4.2112369e+30,1.395,1.8052371437405125e+29
2014-09-25,4.1165444e+30,6.12,4.022352960718847e+28
2014-09-26,4.273661528e+30,6.242,4.094257510010481e+28
2014-09-27,3.9443369e+30,7.53,3.1324043736351746e+28
2014-09-28,3.665602e+30,7.225,3.033934864915337e+28
2014-09-29,4.248907057e+30,6.724,3.778751406168277e+28
2014-09-30,3.761378726e+30,2.95,7.624719006920038e+28
2014-10-01,3.95833698e+30,0.84,2.817943446596758e+29
2014-10-02,4.3834427000000004e+30,0.107,2.4497984276039754e+30
2014-10-03,4.5478232e+30,2.137,1.2726173682226312e+29
2014-10-04,4.2962646e+30,5.285,4.861214948842852e+28
2014-10-05,4.3586736e+30,1.554,1.6772667163458015e+29
2014-10-06,4.4727501e+30,6.553,4.081626505426263e+28
2014-10-07,4.1542051000000003e+30,5.43,4.574955776601425e+28
2014-10-08,4.3984948e+30,8.457,3.1101873286391965e+28
2014-10-09,4.5803817e+30,6.673,4.10468034138685e+28
2014-10-10,4.4813794999999996e+30,3.411,7.856494288548489e+28
2014-10-11,4.18326e+30,8.486,2.947885601382904e+28
2014-10-12,4.1186721e+30,0.052,4.736446864542245e+30
2014-10-13,4.245695e+30,0.0,0.0
2014-10-14,4.401753e+30,0.019,1.3853862193231623e+31
2014-10-15,4.1186720000000003e+30,7.152,3.4437252653275955e+28
2014-10-16,3.9195695e+30,7.947,2.9494018744265977e+28
2014-10-17,4.5814347e+30,1.516,1.8071786822850573e+29
2014-10-18,4.389341e+30,2.246,1.1686604993485537e+29
2014-10-19,4.542178e+30,5.185,5.238587280344693e+28
2014-10-20,4.38692e+30,7.877,3.3304097137228346e+28
2014-10-21,4.493205e+30,7.9990000000000006,3.359072148931159e+28
2014-10-22,4.2845461e+30,7.604,3.369469326677251e+28
2014-10-23,4.3431743e+30,0.28800000000000003,9.018069259646849e+29
2014-10-24,4.2904853000000003e+30,0.985,2.6047676122552902e+29
2014-10-25,4.060973057e+30,7.304,3.324820004954923e+28
2014-10-26,4.27202996e+30,7.032,3.6329065208343858e+28
2014-10-27,4.48375509e+30,4.119,6.509518807551876e+28
2014-10-28,4.76658251e+30,5.812,4.90433699892696e+28
2014-10-29,4.452327975e+30,7.646,3.482183475573934e+28
2014-10-30,4.261503e+30,1.842,1.383477078172487e+29
2014-10-31,4.49606241e+30,8.012,3.355754535337075e+28
2014-11-01,4.71270095e+30,7.807,3.6098112823258938e+28
2014-11-02,5.0536660599999997e+30,1.629,1.8551723035382114e+29
2014-11-03,4.6970033e+30,2.83,9.925061925940325e+28
2014-11-04,4.7367497999999997e+30,3.18,8.907423903508151e+28
2014-11-05,4.7371584e+30,1.064,2.662410848469656e+29
2014-11-06,1.023826418e+31,4.16,1.4717423812919028e+29
2014-11-07,4.4513021e+30,2.8120000000000003,9.466088248747918e+28
2014-11-08,4.5437853100000004e+30,4.937,5.503683757245918e+28
2014-11-09,4.3306841e+30,1.972,1.3132529656482425e+29
2014-11-10,4.51272125e+30,4.556,5.923161688414051e+28
2014-11-11,4.69200714e+30,0.602,4.660805378394339e+29
2014-11-12,4.5258315e+30,1.4889999999999999,1.8176174288932613e+29
2014-11-13,4.6182685e+30,0.02,1.3808546867992225e+31
2014-11-14,4.6124889e+30,7.17,3.846936111307455e+28
2014-11-15,4.70490535e+30,1.314,2.1411856354272546e+29
2014-11-16,4.9104334009e+30,2.153,1.3638750689324528e+29
2014-11-17,4.7453142e+30,3.458,8.206137317372573e+28
2014-11-18,4.7718945588e+30,4.195,6.8023295625447355e+28
2014-11-19,4.151103e+30,0.595,4.17200998503752e+29
2014-11-20,4.6495873e+30,7.274,3.8224332045524864e+28
2014-11-21,4.65304153e+30,6.28,4.4307381069595195e+28
2014-11-22,4.8470599e+30,0.462,6.273865537462487e+29
2014-11-23,5.051677408e+30,0.0,0.0
2014-11-24,5.16688e+30,0.027,1.1443619430463502e+31
2014-11-25,4.8738349e+30,6.804,4.2835644330469995e+28
2014-11-26,4.8899282e+30,1.514,1.9314141220043634e+29
2014-11-27,4.8340841e+30,6.973,4.145656665115216e+28
2014-11-28,4.860396e+30,2.584,1.1248068197544418e+29
2014-11-29,4.643167e+30,4.01,6.924186021715035e+28
2014-11-30,4.8492757e+30,3.5,8.285288341199838e+28
2014-12-01,4.6542221e+30,2.739,1.016140747772072e+29
2014-12-02,4.777974e+30,3.539,8.07350307242143e+28
2014-12-03,4.9630626e+30,6.491,4.572323388348309e+28
2014-12-04,4.8788393e+30,1.889,1.5444837771232385e+29
2014-12-05,5.216565e+30,0.204,1.5291611337314116e+30
2014-12-06,5.0029803e+30,5.793,5.16444979231537e+28
2014-12-07,4.9146832e+30,1.2730000000000001,2.3086915862496924e+29
2014-12-08,4.9706223e+30,0.539,5.514686061434454e+29
2014-12-09,4.9472578000000003e+30,3.125,9.467020457467484e+28
2014-12-10,4.9861740000000003e+30,0.243,1.2270434784213627e+30
2014-12-11,4.9745239e+30,2.867,1.0375824663693335e+29
2014-12-12,4.882295e+30,0.071,4.112107538338117e+30
2014-12-13,5.033353e+30,1.993,1.5102501452047333e+29
2014-12-14,5.08485892e+30,0.032,9.502277844221857e+30
2014-12-15,4.576143e+30,0.0,0.0
2014-12-16,4.998078923323e+30,0.0,0.0
2014-12-17,5.080488e+30,4.876,6.230752900670367e+28
2014-12-18,5.0484096e+30,0.5900000000000001,5.116834468935844e+29
2014-12-19,4.96614084e+30,2.257,1.31578905129491e+29
2014-12-20,5.18252426e+30,1.097,2.8250979601198336e+29
2014-12-21,5.05756e+30,0.008,3.78050530722081e+31
2014-12-22,5.133513598e+30,0.0,0.0
2014-12-23,5.50470796e+30,2.0149999999999997,1.6336462804938445e+29
2014-12-24,4.76081172e+30,0.399,7.135212406858077e+29
2014-12-25,4.773921e+30,4.573,6.242705131555189e+28
2014-12-26,5.0695685999999997e+30,0.263,1.1526940490800684e+30
2014-12-27,4.9480752e+30,0.598,4.9480479857360786e+29
2014-12-28,4.8498458e+30,6.562,4.41967667989164e+28
2014-12-29,4.7705651e+30,0.332,8.592717588848442e+29
2014-12-30,4.9658502e+30,4.577,6.488009803383268e+28
2014-12-31,4.7990552e+30,6.303,4.553100468973917e+28
2015-01-01,4.467889e+30,4.248,6.2895078323773545e+28
2015-01-02,4.5444724e+30,2.762,9.839172876583937e+28
2015-01-03,4.94905661559e+30,1.3940000000000001,2.123041304709567e+29
2015-01-04,4.9931129e+30,4.21,7.092316132878847e+28
2015-01-05,5.163459583e+30,0.659,4.685480801379113e+29
2015-01-06,6.1907143e+30,0.096,3.8562779065131806e+30
2015-01-07,5.3092352e+30,7.296,4.351569610226793e+28
2015-01-08,5.5830748e+30,0.44099999999999995,7.570658430312875e+29
2015-01-09,4.86382647e+30,7.124,4.082751589026844e+28
2015-01-10,4.99569996e+30,2.915,1.0248412162309437e+29
2015-01-11,5.02554208e+30,2.796,1.0748417864531502e+29
2015-01-12,4.83749621e+30,7.377,3.921386502836482e+28
2015-01-13,4.96739383e+30,6.708,4.428272469695215e+28
2015-01-14,5.05349347e+30,2.468,1.2244621046237405e+29
2015-01-15,4.74588458e+30,6.77,4.192058153192713e+28
2015-01-16,4.8707848100000003e+30,6.729,4.3285975575224695e+28
2015-01-17,4.84810711e+30,0.749,3.870697071353023e+29
2015-01-18,4.4020799999999997e+30,7.04,3.73924625232743e+28
2015-01-19,4.8054677e+30,1.449,1.983197984474577e+29
2015-01-20,4.8103949e+30,1.625,1.7702155870142713e+29
2015-01-21,4.8896447e+30,0.202,1.447520519132194e+30
2015-01-22,4.81745924e+30,1.0870000000000002,2.650252788393472e+29
2015-01-23,4.64647529e+30,5.839,4.758652065844876e+28
2015-01-24,4.826089279e+30,6.304,4.578022709266596e+28
