Year,Month,Day,Hour,Minute,DNI,Wind Speed,Relative Humidity,Temperature,Pressure,DNI(KWH)
2011,1,1,0,30,0,6.800000000000001,53.78,-8,980,0.0
2011,1,1,1,30,0,7.0,52.5,-9,980,0.0
2011,1,1,2,30,0,7.2,48.48,-9,980,0.0
2011,1,1,3,30,0,7.4,49.370000000000005,-10,980,0.0
2011,1,1,4,30,0,7.7,47.65,-10,980,0.0
2011,1,1,5,30,0,7.9,46.8,-10,980,0.0
2011,1,1,6,30,0,7.9,50.61,-11,980,0.0
2011,1,1,7,30,0,8.0,48.03,-10,980,0.0
2011,1,1,8,30,548,8.3,50.4,-9,980,0.548
2011,1,1,9,30,209,8.700000000000001,48.54,-9,980,0.209
2011,1,1,10,30,351,8.9,49.83,-9,980,0.351
2011,1,1,11,30,324,9.1,50.32,-8,980,0.324
2011,1,1,12,30,439,9.0,50.28,-8,980,0.439
2011,1,1,13,30,384,8.700000000000001,50.51,-8,990,0.384
2011,1,1,14,30,42,8.200000000000001,51.34,-9,990,0.042
2011,1,1,15,30,199,7.800000000000001,52.64,-9,990,0.199
2011,1,1,16,30,0,7.300000000000001,54.26,-9,990,0.0
2011,1,1,17,30,0,6.7,56.38,-9,990,0.0
2011,1,1,18,30,0,6.0,62.73,-10,990,0.0
2011,1,1,19,30,0,5.300000000000001,63.940000000000005,-10,990,0.0
2011,1,1,20,30,0,4.6000000000000005,69.74,-11,990,0.0
2011,1,1,21,30,0,3.9,69.76,-11,990,0.0
2011,1,1,22,30,0,3.4000000000000004,74.95,-12,990,0.0
2011,1,1,23,30,0,3.1,74.15,-12,990,0.0
2011,1,2,0,30,0,3.0,74.65,-12,990,0.0
2011,1,2,1,30,0,2.9000000000000004,75.24,-12,990,0.0
2011,1,2,2,30,0,2.8000000000000003,81.58,-13,990,0.0
2011,1,2,3,30,0,2.8000000000000003,81.15,-13,990,0.0
2011,1,2,4,30,0,2.8000000000000003,80.78,-13,990,0.0
2011,1,2,5,30,0,2.9000000000000004,86.99,-13,990,0.0
2011,1,2,6,30,0,3.0,86.28,-14,990,0.0
2011,1,2,7,30,0,3.4000000000000004,78.52,-13,990,0.0
2011,1,2,8,30,606,3.6,73.88,-12,990,0.606
2011,1,2,9,30,811,4.1000000000000005,63.08,-9,990,0.811
2011,1,2,10,30,891,4.9,50.6,-6,990,0.891
2011,1,2,11,30,918,5.5,45.09,-4,990,0.918
2011,1,2,12,30,906,5.800000000000001,43.31,-2,990,0.906
2011,1,2,13,30,869,5.7,44.79,-1,990,0.869
2011,1,2,14,30,781,4.9,49.0,-1,990,0.781
2011,1,2,15,30,613,3.6,62.75,-2,990,0.613
2011,1,2,16,30,198,3.1,69.76,-4,990,0.198
2011,1,2,17,30,0,3.5,73.57000000000001,-5,990,0.0
2011,1,2,18,30,0,3.8,73.60000000000001,-5,990,0.0
2011,1,2,19,30,0,4.0,73.86,-5,990,0.0
2011,1,2,20,30,0,4.1000000000000005,79.98,-6,990,0.0
2011,1,2,21,30,0,3.9,80.13,-6,990,0.0
2011,1,2,22,30,0,3.4000000000000004,79.99,-6,990,0.0
2011,1,2,23,30,0,3.0,86.02,-7,990,0.0
2011,1,3,0,30,0,2.8000000000000003,92.34,-8,990,0.0
2011,1,3,1,30,0,2.6,91.62,-8,990,0.0
2011,1,3,2,30,0,2.4000000000000004,98.31,-9,990,0.0
2011,1,3,3,30,0,2.2,97.38,-9,990,0.0
2011,1,3,4,30,0,2.2,96.45,-9,990,0.0
2011,1,3,5,30,0,2.5,95.13,-9,990,0.0
2011,1,3,6,30,0,2.8000000000000003,92.33,-9,990,0.0
2011,1,3,7,30,0,2.8000000000000003,82.48,-8,990,0.0
2011,1,3,8,30,520,2.5,78.57000000000001,-7,990,0.52
2011,1,3,9,30,726,2.4000000000000004,72.49,-5,990,0.726
2011,1,3,10,30,541,2.4000000000000004,67.58,-3,990,0.541
2011,1,3,11,30,432,2.4000000000000004,61.64,-1,990,0.432
2011,1,3,12,30,185,2.2,61.72,0,990,0.185
2011,1,3,13,30,165,2.2,65.74,0,990,0.165
2011,1,3,14,30,147,1.9,67.71000000000001,0,990,0.147
2011,1,3,15,30,258,1.3,75.51,0,990,0.258
2011,1,3,16,30,0,1.1,79.91,-1,990,0.0
2011,1,3,17,30,0,1.2000000000000002,81.29,-2,990,0.0
2011,1,3,18,30,0,1.5,80.87,-2,990,0.0
2011,1,3,19,30,0,1.8,81.34,-2,990,0.0
2011,1,3,20,30,0,2.3000000000000003,82.14,-1,990,0.0
2011,1,3,21,30,0,3.3000000000000003,83.59,-1,990,0.0
2011,1,3,22,30,0,4.3,84.04,-2,990,0.0
2011,1,3,23,30,0,5.2,89.10000000000001,-4,990,0.0
2011,1,4,0,30,0,5.5,85.79,-6,990,0.0
2011,1,4,1,30,0,5.0,75.86,-7,990,0.0
2011,1,4,2,30,0,4.6000000000000005,73.55,-8,990,0.0
2011,1,4,3,30,0,4.6000000000000005,74.19,-9,990,0.0
2011,1,4,4,30,0,4.6000000000000005,75.56,-10,990,0.0
2011,1,4,5,30,0,4.800000000000001,71.23,-10,990,0.0
2011,1,4,6,30,0,4.6000000000000005,73.34,-11,990,0.0
2011,1,4,7,30,0,4.7,71.02,-11,990,0.0
2011,1,4,8,30,527,4.9,65.3,-10,990,0.527
2011,1,4,9,30,751,4.9,61.46,-9,990,0.751
2011,1,4,10,30,846,4.6000000000000005,59.19,-7,990,0.846
2011,1,4,11,30,888,4.6000000000000005,53.35,-6,990,0.888
2011,1,4,12,30,854,4.6000000000000005,55.77,-6,990,0.854
2011,1,4,13,30,843,4.4,53.72,-5,990,0.843
2011,1,4,14,30,787,4.0,55.52,-5,990,0.787
2011,1,4,15,30,638,2.9000000000000004,61.24,-6,990,0.638
2011,1,4,16,30,244,1.6,75.08,-7,990,0.244
2011,1,4,17,30,0,1.1,73.67,-8,990,0.0
2011,1,4,18,30,0,0.9,70.87,-8,990,0.0
2011,1,4,19,30,0,0.4,69.26,-8,990,0.0
2011,1,4,20,30,0,0.4,68.63,-8,990,0.0
2011,1,4,21,30,0,0.8,73.83,-9,990,0.0
2011,1,4,22,30,0,1.1,79.58,-10,990,0.0
2011,1,4,23,30,0,1.2000000000000002,86.46000000000001,-10,990,0.0
2011,1,5,0,30,0,1.5,87.82000000000001,-11,990,0.0
2011,1,5,1,30,0,1.7000000000000002,90.18,-11,990,0.0
2011,1,5,2,30,0,2.0,93.2,-10,990,0.0
2011,1,5,3,30,0,2.3000000000000003,89.03,-10,990,0.0
2011,1,5,4,30,0,2.5,91.94,-9,980,0.0
2011,1,5,5,30,0,3.0,86.75,-9,980,0.0
2011,1,5,6,30,0,3.3000000000000003,87.94,-9,980,0.0
2011,1,5,7,30,0,3.4000000000000004,82.95,-8,980,0.0
2011,1,5,8,30,255,3.4000000000000004,81.35000000000001,-7,980,0.255
2011,1,5,9,30,72,3.3000000000000003,75.69,-5,980,0.072
2011,1,5,10,30,419,3.5,71.02,-2,980,0.419
2011,1,5,11,30,350,4.1000000000000005,65.55,0,980,0.35
2011,1,5,12,30,379,4.3,64.85,0,980,0.379
2011,1,5,13,30,467,4.1000000000000005,69.0,0,980,0.467
2011,1,5,14,30,0,3.2,72.83,0,980,0.0
2011,1,5,15,30,229,2.1,78.04,0,980,0.229
2011,1,5,16,30,0,1.6,83.0,-1,980,0.0
2011,1,5,17,30,0,1.6,85.38,-2,980,0.0
2011,1,5,18,30,0,1.8,87.99,-3,980,0.0
2011,1,5,19,30,0,2.4000000000000004,87.76,-3,980,0.0
2011,1,5,20,30,0,3.0,88.01,-3,980,0.0
2011,1,5,21,30,0,3.0,93.58,-4,980,0.0
2011,1,5,22,30,0,2.7,98.06,-5,980,0.0
2011,1,5,23,30,0,2.5,100.0,-5,980,0.0
2011,1,6,0,30,0,2.3000000000000003,99.45,-6,980,0.0
2011,1,6,1,30,0,2.3000000000000003,96.41,-6,980,0.0
2011,1,6,2,30,0,2.5,93.49,-6,980,0.0
2011,1,6,3,30,0,2.9000000000000004,90.93,-6,980,0.0
2011,1,6,4,30,0,3.2,88.61,-6,980,0.0
2011,1,6,5,30,0,3.2,86.17,-6,980,0.0
2011,1,6,6,30,0,3.3000000000000003,84.95,-6,980,0.0
2011,1,6,7,30,0,3.7,78.93,-5,980,0.0
2011,1,6,8,30,0,4.3,74.76,-4,980,0.0
2011,1,6,9,30,314,4.6000000000000005,74.41,-3,980,0.314
2011,1,6,10,30,1,4.6000000000000005,69.43,-3,980,0.001
2011,1,6,11,30,27,4.5,65.74,-2,980,0.027
2011,1,6,12,30,40,4.5,66.63,-2,980,0.04
2011,1,6,13,30,139,4.3,67.2,-2,980,0.139
2011,1,6,14,30,168,4.0,67.44,-2,980,0.168
2011,1,6,15,30,0,3.2,67.13,-2,980,0.0
2011,1,6,16,30,0,2.2,73.23,-3,980,0.0
2011,1,6,17,30,0,1.7000000000000002,80.04,-4,980,0.0
2011,1,6,18,30,0,1.4,79.89,-4,980,0.0
2011,1,6,19,30,0,1.3,85.41,-5,980,0.0
2011,1,6,20,30,0,1.2000000000000002,84.86,-5,980,0.0
2011,1,6,21,30,0,1.1,84.69,-5,970,0.0
2011,1,6,22,30,0,1.0,84.78,-5,970,0.0
2011,1,6,23,30,0,1.0,84.76,-5,970,0.0
2011,1,7,0,30,0,0.9,85.3,-5,970,0.0
2011,1,7,1,30,0,0.9,85.19,-5,970,0.0
2011,1,7,2,30,0,0.9,91.04,-5,970,0.0
2011,1,7,3,30,0,1.1,89.08,-5,970,0.0
2011,1,7,4,30,0,1.4,86.08,-6,970,0.0
2011,1,7,5,30,0,1.8,83.45,-6,970,0.0
2011,1,7,6,30,0,2.2,81.14,-6,970,0.0
2011,1,7,7,30,0,3.1,79.04,-6,970,0.0
2011,1,7,8,30,0,4.3,71.01,-5,970,0.0
2011,1,7,9,30,0,5.4,62.2,-4,970,0.0
2011,1,7,10,30,0,6.2,56.22,-3,970,0.0
2011,1,7,11,30,11,6.800000000000001,56.17,-3,970,0.011
2011,1,7,12,30,69,7.300000000000001,56.43,-3,970,0.069
2011,1,7,13,30,60,7.7,56.57,-3,970,0.06
2011,1,7,14,30,425,7.9,59.88,-3,970,0.425
2011,1,7,15,30,268,7.9,60.21,-5,970,0.268
2011,1,7,16,30,0,7.7,59.08,-6,970,0.0
2011,1,7,17,30,0,7.5,61.33,-7,970,0.0
2011,1,7,18,30,0,7.5,64.97,-8,970,0.0
2011,1,7,19,30,0,7.7,66.79,-8,970,0.0
2011,1,7,20,30,0,7.6,62.1,-9,970,0.0
2011,1,7,21,30,0,7.2,63.35,-10,980,0.0
2011,1,7,22,30,0,6.9,60.85,-10,980,0.0
2011,1,7,23,30,0,6.7,63.89,-11,980,0.0
2011,1,8,0,30,0,6.5,62.65,-11,980,0.0
2011,1,8,1,30,0,6.1000000000000005,67.56,-12,980,0.0
2011,1,8,2,30,0,5.6000000000000005,67.39,-12,980,0.0
2011,1,8,3,30,0,5.2,72.17,-13,980,0.0
2011,1,8,4,30,0,4.9,70.51,-13,980,0.0
2011,1,8,5,30,0,4.6000000000000005,74.9,-14,980,0.0
2011,1,8,6,30,0,4.5,73.48,-14,980,0.0
2011,1,8,7,30,0,4.800000000000001,66.55,-13,980,0.0
2011,1,8,8,30,601,5.4,62.48,-12,980,0.601
2011,1,8,9,30,801,5.7,54.16,-10,990,0.801
2011,1,8,10,30,886,5.6000000000000005,49.17,-8,990,0.886
2011,1,8,11,30,918,5.4,48.19,-7,990,0.918
2011,1,8,12,30,916,5.1000000000000005,46.24,-6,990,0.916
2011,1,8,13,30,887,4.9,47.27,-6,990,0.887
2011,1,8,14,30,819,4.4,47.91,-6,990,0.819
2011,1,8,15,30,676,3.2,55.86,-8,990,0.676
2011,1,8,16,30,311,2.2,69.16,-9,990,0.311
2011,1,8,17,30,0,2.0,73.51,-10,990,0.0
2011,1,8,18,30,0,1.9,70.29,-11,990,0.0
2011,1,8,19,30,0,1.8,73.32000000000001,-12,990,0.0
2011,1,8,20,30,0,1.6,76.83,-13,990,0.0
2011,1,8,21,30,0,1.5,80.84,-13,990,0.0
2011,1,8,22,30,0,1.3,78.67,-14,990,0.0
2011,1,8,23,30,0,1.2000000000000002,83.79,-14,990,0.0
2011,1,9,0,30,0,1.2000000000000002,82.51,-15,990,0.0
2011,1,9,1,30,0,1.2000000000000002,81.28,-15,990,0.0
2011,1,9,2,30,0,1.2000000000000002,87.19,-15,990,0.0
2011,1,9,3,30,0,1.2000000000000002,86.37,-16,990,0.0
2011,1,9,4,30,0,1.4,85.94,-16,990,0.0
2011,1,9,5,30,0,1.6,86.08,-16,990,0.0
2011,1,9,6,30,0,2.0,86.72,-16,990,0.0
2011,1,9,7,30,0,2.2,79.84,-15,990,0.0
2011,1,9,8,30,517,1.9,71.72,-13,1000,0.517
2011,1,9,9,30,718,2.0,69.68,-11,1000,0.718
2011,1,9,10,30,809,1.8,68.34,-8,1000,0.809
2011,1,9,11,30,277,1.0,63.96,-6,1000,0.277
2011,1,9,12,30,449,1.0,57.370000000000005,-5,1000,0.449
2011,1,9,13,30,345,1.6,58.33,-5,1000,0.345
2011,1,9,14,30,453,1.8,59.25,-5,990,0.453
2011,1,9,15,30,441,1.4,62.72,-5,1000,0.441
2011,1,9,16,30,113,1.1,74.2,-6,1000,0.113
2011,1,9,17,30,0,1.2000000000000002,73.13,-6,1000,0.0
2011,1,9,18,30,0,1.5,72.59,-6,1000,0.0
2011,1,9,19,30,0,1.7000000000000002,72.29,-6,1000,0.0
2011,1,9,20,30,0,1.9,72.19,-6,1000,0.0
2011,1,9,21,30,0,2.3000000000000003,72.05,-6,1000,0.0
2011,1,9,22,30,0,2.6,72.02,-6,1000,0.0
2011,1,9,23,30,0,2.8000000000000003,72.37,-6,1000,0.0
2011,1,10,0,30,0,2.9000000000000004,79.08,-6,1000,0.0
2011,1,10,1,30,0,2.8000000000000003,80.52,-6,1000,0.0
2011,1,10,2,30,0,2.8000000000000003,81.8,-7,1000,0.0
2011,1,10,3,30,0,2.9000000000000004,82.51,-7,1000,0.0
2011,1,10,4,30,0,3.0,82.66,-7,1000,0.0
2011,1,10,5,30,0,3.0,82.36,-7,1000,0.0
2011,1,10,6,30,0,3.1,82.3,-7,1000,0.0
2011,1,10,7,30,0,3.4000000000000004,82.61,-6,1000,0.0
2011,1,10,8,30,44,3.5,77.84,-6,1000,0.044
2011,1,10,9,30,240,3.5,74.27,-5,1000,0.24
2011,1,10,10,30,238,3.6,71.68,-4,1000,0.238
2011,1,10,11,30,122,3.7,67.73,-3,1000,0.122
2011,1,10,12,30,45,3.8,67.69,-3,990,0.045
2011,1,10,13,30,41,3.6,67.49,-3,990,0.041
2011,1,10,14,30,203,3.2,68.13,-3,990,0.203
2011,1,10,15,30,76,2.6,70.4,-3,990,0.076
2011,1,10,16,30,0,2.5,77.46000000000001,-4,990,0.0
2011,1,10,17,30,0,2.7,77.95,-4,990,0.0
2011,1,10,18,30,0,2.9000000000000004,79.03,-4,990,0.0
2011,1,10,19,30,0,3.0,80.51,-4,990,0.0
2011,1,10,20,30,0,3.1,81.85000000000001,-4,990,0.0
2011,1,10,21,30,0,3.2,82.91,-4,990,0.0
2011,1,10,22,30,0,3.2,83.60000000000001,-4,990,0.0
2011,1,10,23,30,0,3.2,83.9,-4,990,0.0
2011,1,11,0,30,0,3.2,90.53,-4,990,0.0
2011,1,11,1,30,0,3.2,90.66,-4,990,0.0
2011,1,11,2,30,0,3.3000000000000003,90.91,-4,990,0.0
2011,1,11,3,30,0,3.3000000000000003,91.27,-5,990,0.0
2011,1,11,4,30,0,3.2,91.57,-5,990,0.0
2011,1,11,5,30,0,3.1,91.65,-5,990,0.0
2011,1,11,6,30,0,3.0,91.36,-5,990,0.0
2011,1,11,7,30,0,3.0,90.88,-5,990,0.0
2011,1,11,8,30,0,3.1,84.95,-4,990,0.0
2011,1,11,9,30,0,3.2,85.17,-4,990,0.0
2011,1,11,10,30,58,3.5,77.66,-3,990,0.058
2011,1,11,11,30,55,4.0,77.26,-3,990,0.055
2011,1,11,12,30,0,4.5,77.57000000000001,-3,990,0.0
2011,1,11,13,30,18,4.800000000000001,77.66,-3,990,0.018
2011,1,11,14,30,3,4.7,77.74,-3,990,0.003
2011,1,11,15,30,0,4.1000000000000005,78.08,-3,990,0.0
2011,1,11,16,30,113,3.7,83.69,-4,990,0.113
2011,1,11,17,30,0,3.8,87.73,-5,990,0.0
2011,1,11,18,30,0,4.0,85.28,-5,1000,0.0
2011,1,11,19,30,0,4.2,88.74,-6,1000,0.0
2011,1,11,20,30,0,4.6000000000000005,91.8,-6,1000,0.0
2011,1,11,21,30,0,4.9,88.08,-7,1000,0.0
2011,1,11,22,30,0,4.9,85.24,-7,1000,0.0
2011,1,11,23,30,0,4.9,89.27,-7,1000,0.0
2011,1,12,0,30,0,5.1000000000000005,86.93,-8,1000,0.0
2011,1,12,1,30,0,5.300000000000001,85.10000000000001,-8,1000,0.0
2011,1,12,2,30,0,5.2,83.87,-8,1000,0.0
2011,1,12,3,30,0,5.1000000000000005,82.7,-8,1000,0.0
2011,1,12,4,30,0,5.300000000000001,81.43,-8,1000,0.0
2011,1,12,5,30,0,5.2,86.27,-8,1000,0.0
2011,1,12,6,30,0,4.9,83.57000000000001,-9,1000,0.0
2011,1,12,7,30,0,5.0,79.7,-9,1000,0.0
2011,1,12,8,30,144,5.5,73.72,-8,1000,0.144
2011,1,12,9,30,291,5.800000000000001,72.5,-7,1000,0.291
2011,1,12,10,30,77,5.9,67.13,-5,1000,0.077
2011,1,12,11,30,61,5.800000000000001,70.63,-4,1000,0.061
2011,1,12,12,30,175,5.6000000000000005,71.7,-4,1000,0.175
2011,1,12,13,30,821,5.5,71.12,-4,1000,0.821
2011,1,12,14,30,764,5.300000000000001,70.0,-5,1000,0.764
2011,1,12,15,30,624,4.5,68.36,-5,1000,0.624
2011,1,12,16,30,290,3.6,77.26,-7,1000,0.29
2011,1,12,17,30,0,3.3000000000000003,79.45,-8,1000,0.0
2011,1,12,18,30,0,3.4000000000000004,81.94,-9,1000,0.0
2011,1,12,19,30,0,3.4000000000000004,85.46000000000001,-9,1000,0.0
2011,1,12,20,30,0,3.3000000000000003,82.66,-10,1000,0.0
2011,1,12,21,30,0,3.1,80.53,-10,1000,0.0
2011,1,12,22,30,0,2.7,85.12,-10,1000,0.0
2011,1,12,23,30,0,2.2,82.95,-11,1000,0.0
2011,1,13,0,30,0,1.8,81.14,-11,1000,0.0
2011,1,13,1,30,0,1.6,86.13,-12,1000,0.0
2011,1,13,2,30,0,1.6,84.54,-12,1000,0.0
2011,1,13,3,30,0,1.8,89.89,-12,1000,0.0
2011,1,13,4,30,0,2.0,88.28,-12,1000,0.0
2011,1,13,5,30,0,2.0,81.43,-12,1000,0.0
2011,1,13,6,30,0,1.8,82.9,-12,1000,0.0
2011,1,13,7,30,0,2.0,77.98,-11,1000,0.0
2011,1,13,8,30,31,2.5,74.55,-10,1000,0.031
2011,1,13,9,30,0,3.0,71.28,-9,1000,0.0
2011,1,13,10,30,0,3.4000000000000004,73.83,-8,1000,0.0
2011,1,13,11,30,60,3.8,70.9,-8,1000,0.06
2011,1,13,12,30,180,4.2,68.37,-7,1000,0.18
2011,1,13,13,30,7,4.5,66.15,-6,1000,0.007
2011,1,13,14,30,0,4.7,68.62,-6,1000,0.0
2011,1,13,15,30,529,4.4,70.45,-6,1000,0.529
2011,1,13,16,30,201,3.4000000000000004,76.23,-7,1000,0.201
2011,1,13,17,30,0,2.9000000000000004,80.31,-8,1000,0.0
2011,1,13,18,30,0,3.2,86.29,-8,1000,0.0
2011,1,13,19,30,0,3.4000000000000004,86.62,-9,990,0.0
2011,1,13,20,30,0,3.3000000000000003,86.34,-9,990,0.0
2011,1,13,21,30,0,3.1,86.15,-9,990,0.0
2011,1,13,22,30,0,2.9000000000000004,86.87,-9,990,0.0
2011,1,13,23,30,0,2.5,86.98,-9,990,0.0
2011,1,14,0,30,0,2.3000000000000003,85.74,-9,990,0.0
2011,1,14,1,30,0,2.0,84.71000000000001,-9,990,0.0
2011,1,14,2,30,0,1.7000000000000002,90.95,-9,990,0.0
2011,1,14,3,30,0,1.4,90.61,-9,990,0.0
2011,1,14,4,30,0,1.2000000000000002,90.68,-9,990,0.0
2011,1,14,5,30,0,0.9,90.68,-9,990,0.0
2011,1,14,6,30,0,0.8,90.51,-9,990,0.0
2011,1,14,7,30,0,0.8,83.76,-9,990,0.0
2011,1,14,8,30,0,0.8,80.8,-8,990,0.0
2011,1,14,9,30,0,0.5,79.12,-6,990,0.0
2011,1,14,10,30,59,0.4,75.93,-5,990,0.059
2011,1,14,11,30,218,0.5,72.15,-5,990,0.218
2011,1,14,12,30,184,0.8,73.67,-5,990,0.184
2011,1,14,13,30,88,0.9,74.98,-4,990,0.088
2011,1,14,14,30,83,1.2000000000000002,76.42,-4,990,0.083
2011,1,14,15,30,205,1.5,78.3,-4,990,0.205
2011,1,14,16,30,47,1.6,78.83,-5,990,0.047
2011,1,14,17,30,0,1.9,79.59,-5,990,0.0
2011,1,14,18,30,0,2.4000000000000004,80.55,-5,990,0.0
2011,1,14,19,30,0,2.7,87.63,-5,990,0.0
2011,1,14,20,30,0,3.0,88.31,-5,990,0.0
2011,1,14,21,30,0,3.7,89.22,-5,990,0.0
2011,1,14,22,30,0,4.1000000000000005,89.3,-6,990,0.0
2011,1,14,23,30,0,3.9,88.17,-6,990,0.0
2011,1,15,0,30,0,4.1000000000000005,87.91,-6,990,0.0
2011,1,15,1,30,0,4.4,89.05,-6,990,0.0
2011,1,15,2,30,0,4.6000000000000005,83.86,-5,990,0.0
2011,1,15,3,30,0,5.0,83.08,-5,990,0.0
2011,1,15,4,30,0,5.800000000000001,83.56,-5,990,0.0
2011,1,15,5,30,0,6.300000000000001,73.01,-6,990,0.0
2011,1,15,6,30,0,6.0,70.06,-7,990,0.0
2011,1,15,7,30,0,5.6000000000000005,70.33,-8,990,0.0
2011,1,15,8,30,493,5.2,63.28,-7,990,0.493
2011,1,15,9,30,147,4.9,59.13,-6,990,0.147
2011,1,15,10,30,32,4.7,57.0,-5,990,0.032
2011,1,15,11,30,17,4.7,60.28,-5,990,0.017
2011,1,15,12,30,63,4.6000000000000005,58.35,-4,990,0.063
2011,1,15,13,30,83,4.6000000000000005,60.5,-4,990,0.083
2011,1,15,14,30,83,4.5,61.71,-4,990,0.083
2011,1,15,15,30,607,3.6,66.64,-5,990,0.607
2011,1,15,16,30,295,2.6,75.56,-6,990,0.295
2011,1,15,17,30,0,2.3000000000000003,79.02,-7,990,0.0
2011,1,15,18,30,0,2.4000000000000004,82.45,-8,990,0.0
2011,1,15,19,30,0,2.4000000000000004,85.61,-9,1000,0.0
2011,1,15,20,30,0,2.3000000000000003,82.38,-10,1000,0.0
2011,1,15,21,30,0,2.4000000000000004,86.25,-11,1000,0.0
2011,1,15,22,30,0,2.6,83.66,-11,1000,0.0
2011,1,15,23,30,0,2.7,86.87,-11,1000,0.0
2011,1,16,0,30,0,2.7,82.84,-12,1000,0.0
2011,1,16,1,30,0,2.5,79.87,-12,1000,0.0
2011,1,16,2,30,0,2.2,77.76,-12,1000,0.0
2011,1,16,3,30,0,1.8,82.91,-12,1000,0.0
2011,1,16,4,30,0,1.6,81.9,-13,1000,0.0
2011,1,16,5,30,0,1.5,80.94,-13,1000,0.0
2011,1,16,6,30,0,1.2000000000000002,80.25,-13,1000,0.0
2011,1,16,7,30,0,1.1,74.14,-12,1000,0.0
2011,1,16,8,30,524,1.0,71.99,-11,1000,0.524
2011,1,16,9,30,0,1.0,66.81,-9,1000,0.0
2011,1,16,10,30,20,1.0,66.71000000000001,-8,990,0.02
2011,1,16,11,30,197,1.0,65.6,-6,990,0.197
2011,1,16,12,30,49,1.0,62.26,-5,990,0.049
2011,1,16,13,30,88,1.2000000000000002,58.11,-5,990,0.088
2011,1,16,14,30,796,1.3,58.25,-5,990,0.796
2011,1,16,15,30,669,1.3,63.66,-6,990,0.669
2011,1,16,16,30,362,1.1,68.43,-7,990,0.362
2011,1,16,17,30,0,0.9,75.67,-8,990,0.0
2011,1,16,18,30,0,0.9,80.98,-8,990,0.0
2011,1,16,19,30,0,1.3,80.99,-8,990,0.0
2011,1,16,20,30,0,2.1,74.97,-8,990,0.0
2011,1,16,21,30,0,3.0,76.33,-8,990,0.0
2011,1,16,22,30,0,3.7,73.39,-7,990,0.0
2011,1,16,23,30,0,4.1000000000000005,76.2,-7,990,0.0
2011,1,17,0,30,0,4.4,79.06,-7,990,0.0
2011,1,17,1,30,0,4.4,82.74,-6,980,0.0
2011,1,17,2,30,0,4.5,80.02,-6,980,0.0
2011,1,17,3,30,0,4.9,82.76,-6,980,0.0
2011,1,17,4,30,0,5.4,85.22,-6,980,0.0
2011,1,17,5,30,0,5.7,81.17,-5,980,0.0
