Year,Month,Day,Hour,Minute,DNI,Wind Speed,Relative Humidity,Temperature,Pressure,DNI(KWH)
2016,1,1,0,30,0,3.2,82.69,-9,1000,0.0
2016,1,1,1,30,0,3.4000000000000004,79.56,-8,1000,0.0
2016,1,1,2,30,0,3.2,82.11,-8,990,0.0
2016,1,1,3,30,0,2.9000000000000004,86.02,-9,990,0.0
2016,1,1,4,30,0,3.3000000000000003,77.72,-8,990,0.0
2016,1,1,5,30,0,4.0,76.64,-7,990,0.0
2016,1,1,6,30,0,4.1000000000000005,81.54,-7,990,0.0
2016,1,1,7,30,0,4.2,83.27,-7,990,0.0
2016,1,1,8,30,535,4.4,78.65,-6,990,0.535
2016,1,1,9,30,755,4.800000000000001,82.35000000000001,-5,990,0.755
2016,1,1,10,30,849,5.1000000000000005,80.98,-4,990,0.849
2016,1,1,11,30,886,5.300000000000001,76.43,-3,990,0.886
2016,1,1,12,30,16,5.2,79.05,-1,990,0.016
2016,1,1,13,30,0,5.2,76.23,0,990,0.0
2016,1,1,14,30,781,5.300000000000001,83.07000000000001,0,990,0.781
2016,1,1,15,30,617,5.4,85.02,0,990,0.617
2016,1,1,16,30,0,5.1000000000000005,87.46000000000001,-1,990,0.0
2016,1,1,17,30,0,4.4,86.43,-2,990,0.0
2016,1,1,18,30,0,4.0,85.9,-3,990,0.0
2016,1,1,19,30,0,3.9,87.12,-4,990,0.0
2016,1,1,20,30,0,3.8,89.18,-5,990,0.0
2016,1,1,21,30,0,3.4000000000000004,90.57,-5,990,0.0
2016,1,1,22,30,0,3.0,90.71,-7,990,0.0
2016,1,1,23,30,0,2.6,89.95,-8,990,0.0
2016,1,2,0,30,0,2.3000000000000003,88.15,-9,990,0.0
2016,1,2,1,30,0,2.1,86.36,-10,990,0.0
2016,1,2,2,30,0,2.1,85.26,-11,990,0.0
2016,1,2,3,30,0,2.3000000000000003,87.28,-12,990,0.0
2016,1,2,4,30,0,2.6,86.51,-12,990,0.0
2016,1,2,5,30,0,2.6,85.39,-12,990,0.0
2016,1,2,6,30,0,2.3000000000000003,84.0,-12,990,0.0
2016,1,2,7,30,0,2.3000000000000003,82.3,-12,990,0.0
2016,1,2,8,30,556,2.7,81.26,-10,990,0.556
2016,1,2,9,30,767,3.1,76.3,-8,990,0.767
2016,1,2,10,30,867,3.6,78.60000000000001,-6,990,0.867
2016,1,2,11,30,913,4.1000000000000005,80.37,-4,990,0.913
2016,1,2,12,30,908,4.2,79.31,-2,990,0.908
2016,1,2,13,30,887,4.1000000000000005,81.76,-1,990,0.887
2016,1,2,14,30,823,3.7,87.28,-1,990,0.823
2016,1,2,15,30,676,3.0,95.32,-2,990,0.676
2016,1,2,16,30,277,3.0,90.99,-3,990,0.277
2016,1,2,17,30,0,3.5,88.19,-4,990,0.0
2016,1,2,18,30,0,3.9,88.53,-4,990,0.0
2016,1,2,19,30,0,3.8,87.29,-4,990,0.0
2016,1,2,20,30,0,3.5,89.59,-5,990,0.0
2016,1,2,21,30,0,3.2,90.8,-6,990,0.0
2016,1,2,22,30,0,3.0,92.67,-6,990,0.0
2016,1,2,23,30,0,3.2,88.39,-7,990,0.0
2016,1,3,0,30,0,3.7,91.17,-7,990,0.0
2016,1,3,1,30,0,3.9,87.02,-8,990,0.0
2016,1,3,2,30,0,3.4000000000000004,85.39,-9,990,0.0
2016,1,3,3,30,0,3.1,82.96000000000001,-10,990,0.0
2016,1,3,4,30,0,2.9000000000000004,83.14,-11,990,0.0
2016,1,3,5,30,0,2.7,84.51,-12,990,0.0
2016,1,3,6,30,0,2.6,79.21000000000001,-12,990,0.0
2016,1,3,7,30,0,2.6,74.18,-12,990,0.0
2016,1,3,8,30,0,3.2,67.95,-10,990,0.0
2016,1,3,9,30,0,3.6,72.94,-8,990,0.0
2016,1,3,10,30,0,3.3000000000000003,74.12,-6,1000,0.0
2016,1,3,11,30,0,3.2,75.77,-4,1000,0.0
2016,1,3,12,30,4,3.4000000000000004,72.64,-2,1000,0.004
2016,1,3,13,30,0,3.4000000000000004,74.35000000000001,-2,1000,0.0
2016,1,3,14,30,0,2.9000000000000004,74.73,-2,1000,0.0
2016,1,3,15,30,0,2.2,84.14,-4,1000,0.0
2016,1,3,16,30,0,1.9,86.17,-7,1000,0.0
2016,1,3,17,30,0,2.1,82.74,-9,1000,0.0
2016,1,3,18,30,0,2.3000000000000003,76.73,-8,1000,0.0
2016,1,3,19,30,0,2.3000000000000003,82.68,-8,1000,0.0
2016,1,3,20,30,0,2.2,85.42,-8,1000,0.0
2016,1,3,21,30,0,2.0,88.99,-8,1000,0.0
2016,1,3,22,30,0,1.9,87.94,-10,1000,0.0
2016,1,3,23,30,0,2.0,90.16,-12,1000,0.0
2016,1,4,0,30,0,2.4000000000000004,86.34,-13,1000,0.0
2016,1,4,1,30,0,2.9000000000000004,81.99,-13,1000,0.0
2016,1,4,2,30,0,3.4000000000000004,82.87,-13,1000,0.0
2016,1,4,3,30,0,3.2,86.24,-12,1000,0.0
2016,1,4,4,30,0,2.5,86.23,-12,1000,0.0
2016,1,4,5,30,0,2.0,83.53,-13,1000,0.0
2016,1,4,6,30,0,1.7000000000000002,80.03,-13,1000,0.0
2016,1,4,7,30,0,1.7000000000000002,81.51,-13,1000,0.0
2016,1,4,8,30,580,2.1,71.08,-12,1000,0.58
2016,1,4,9,30,780,2.6,75.57000000000001,-10,1000,0.78
2016,1,4,10,30,865,2.5,75.44,-8,1000,0.865
2016,1,4,11,30,900,2.0,76.49,-6,1000,0.9
2016,1,4,12,30,863,1.5,75.67,-4,1000,0.863
2016,1,4,13,30,839,1.0,74.58,-3,1000,0.839
2016,1,4,14,30,771,0.7000000000000001,74.73,-3,1000,0.771
2016,1,4,15,30,620,0.8,87.95,-5,1000,0.62
2016,1,4,16,30,215,1.1,84.44,-7,1000,0.215
2016,1,4,17,30,0,1.4,86.73,-9,1000,0.0
2016,1,4,18,30,0,1.7000000000000002,93.15,-11,1000,0.0
2016,1,4,19,30,0,1.9,91.68,-12,1000,0.0
2016,1,4,20,30,0,2.0,89.35000000000001,-13,1000,0.0
2016,1,4,21,30,0,2.1,89.72,-14,1000,0.0
2016,1,4,22,30,0,2.2,87.07000000000001,-14,1000,0.0
2016,1,4,23,30,0,2.2,81.51,-13,1000,0.0
2016,1,5,0,30,0,2.3000000000000003,85.15,-13,1000,0.0
2016,1,5,1,30,0,2.3000000000000003,87.54,-13,1000,0.0
2016,1,5,2,30,0,2.3000000000000003,81.98,-12,1000,0.0
2016,1,5,3,30,0,2.5,84.16,-12,1000,0.0
2016,1,5,4,30,0,2.8000000000000003,86.31,-12,1000,0.0
2016,1,5,5,30,0,3.0,80.88,-11,1000,0.0
2016,1,5,6,30,0,3.4000000000000004,83.04,-11,1000,0.0
2016,1,5,7,30,0,3.8,79.34,-10,1000,0.0
2016,1,5,8,30,492,4.3,80.09,-9,1000,0.492
2016,1,5,9,30,706,4.6000000000000005,81.46000000000001,-6,1000,0.706
2016,1,5,10,30,100,5.0,76.79,-4,1000,0.1
2016,1,5,11,30,59,5.4,76.88,-2,1000,0.059
2016,1,5,12,30,299,5.300000000000001,79.52,-1,1000,0.299
2016,1,5,13,30,853,5.0,78.32000000000001,0,1000,0.853
2016,1,5,14,30,792,4.4,81.0,0,1000,0.792
2016,1,5,15,30,648,3.4000000000000004,87.74,-1,1000,0.648
2016,1,5,16,30,262,2.8000000000000003,92.76,-3,1000,0.262
2016,1,5,17,30,0,3.0,87.71000000000001,-4,1000,0.0
2016,1,5,18,30,0,3.3000000000000003,86.96000000000001,-4,1000,0.0
2016,1,5,19,30,0,3.4000000000000004,89.13,-4,1000,0.0
2016,1,5,20,30,0,3.4000000000000004,90.01,-4,990,0.0
2016,1,5,21,30,0,3.6,89.58,-4,990,0.0
2016,1,5,22,30,0,3.8,89.12,-4,990,0.0
2016,1,5,23,30,0,3.9,88.09,-4,990,0.0
2016,1,6,0,30,0,3.8,85.42,-4,990,0.0
2016,1,6,1,30,0,3.5,87.89,-5,990,0.0
2016,1,6,2,30,0,3.2,89.95,-5,990,0.0
2016,1,6,3,30,0,2.9000000000000004,85.03,-6,990,0.0
2016,1,6,4,30,0,2.8000000000000003,86.74,-7,990,0.0
2016,1,6,5,30,0,2.8000000000000003,85.12,-6,990,0.0
2016,1,6,6,30,0,3.0,83.35000000000001,-5,990,0.0
2016,1,6,7,30,0,3.2,83.79,-4,990,0.0
2016,1,6,8,30,28,3.5,78.37,-3,990,0.028
2016,1,6,9,30,60,3.6,79.60000000000001,-2,990,0.06
2016,1,6,10,30,0,3.3000000000000003,80.66,-1,990,0.0
2016,1,6,11,30,288,3.2,81.36,0,990,0.288
2016,1,6,12,30,0,3.1,86.87,0,990,0.0
2016,1,6,13,30,0,2.8000000000000003,90.73,0,990,0.0
2016,1,6,14,30,0,2.5,92.92,0,990,0.0
2016,1,6,15,30,0,2.1,93.83,0,990,0.0
2016,1,6,16,30,0,2.1,90.76,0,990,0.0
2016,1,6,17,30,0,2.7,88.7,0,990,0.0
2016,1,6,18,30,0,3.0,90.58,0,990,0.0
2016,1,6,19,30,0,3.1,91.93,0,990,0.0
2016,1,6,20,30,0,3.2,93.18,0,990,0.0
2016,1,6,21,30,0,3.4000000000000004,95.48,0,990,0.0
2016,1,6,22,30,0,3.2,97.71,0,990,0.0
2016,1,6,23,30,0,3.0,99.04,0,990,0.0
2016,1,7,0,30,0,2.9000000000000004,99.85,0,990,0.0
2016,1,7,1,30,0,2.5,100.0,0,990,0.0
2016,1,7,2,30,0,2.2,100.0,0,990,0.0
2016,1,7,3,30,0,2.1,100.0,0,990,0.0
2016,1,7,4,30,0,2.2,100.0,0,990,0.0
2016,1,7,5,30,0,2.3000000000000003,100.0,0,990,0.0
2016,1,7,6,30,0,2.3000000000000003,100.0,0,990,0.0
2016,1,7,7,30,0,2.3000000000000003,100.0,0,990,0.0
2016,1,7,8,30,320,2.4000000000000004,100.0,0,990,0.32
2016,1,7,9,30,45,2.5,100.0,0,990,0.045
2016,1,7,10,30,122,2.5,100.0,0,990,0.122
2016,1,7,11,30,0,2.5,100.0,1,980,0.0
2016,1,7,12,30,0,2.5,96.62,1,980,0.0
2016,1,7,13,30,0,2.5,96.89,1,980,0.0
2016,1,7,14,30,0,2.8000000000000003,100.0,1,980,0.0
2016,1,7,15,30,0,3.3000000000000003,100.0,1,980,0.0
2016,1,7,16,30,0,3.5,100.0,1,980,0.0
2016,1,7,17,30,0,3.3000000000000003,100.0,1,980,0.0
2016,1,7,18,30,0,3.1,100.0,1,980,0.0
2016,1,7,19,30,0,3.4000000000000004,100.0,1,980,0.0
2016,1,7,20,30,0,3.7,100.0,1,980,0.0
2016,1,7,21,30,0,3.9,98.42,1,980,0.0
2016,1,7,22,30,0,3.9,98.62,1,980,0.0
2016,1,7,23,30,0,3.8,98.91,1,980,0.0
2016,1,8,0,30,0,3.7,99.28,1,980,0.0
2016,1,8,1,30,0,3.6,99.84,1,980,0.0
2016,1,8,2,30,0,3.3000000000000003,100.0,1,980,0.0
2016,1,8,3,30,0,2.6,100.0,1,980,0.0
2016,1,8,4,30,0,1.9,100.0,1,980,0.0
2016,1,8,5,30,0,1.4,100.0,1,980,0.0
2016,1,8,6,30,0,1.2000000000000002,100.0,1,980,0.0
2016,1,8,7,30,0,1.2000000000000002,100.0,1,980,0.0
2016,1,8,8,30,0,1.4,100.0,1,980,0.0
2016,1,8,9,30,13,1.7000000000000002,100.0,1,980,0.013
2016,1,8,10,30,0,1.7000000000000002,100.0,1,980,0.0
2016,1,8,11,30,0,1.5,97.71,2,980,0.0
2016,1,8,12,30,0,1.2000000000000002,99.8,2,980,0.0
2016,1,8,13,30,274,1.0,100.0,2,980,0.274
2016,1,8,14,30,200,0.8,100.0,2,980,0.2
2016,1,8,15,30,136,0.9,100.0,1,980,0.136
2016,1,8,16,30,0,1.1,100.0,0,980,0.0
2016,1,8,17,30,0,1.5,100.0,0,980,0.0
2016,1,8,18,30,0,2.0,100.0,0,980,0.0
2016,1,8,19,30,0,2.5,100.0,0,980,0.0
2016,1,8,20,30,0,2.9000000000000004,100.0,0,980,0.0
2016,1,8,21,30,0,3.2,99.82,0,980,0.0
2016,1,8,22,30,0,3.3000000000000003,97.57,0,980,0.0
2016,1,8,23,30,0,3.2,94.76,0,980,0.0
2016,1,9,0,30,0,3.2,91.18,0,980,0.0
2016,1,9,1,30,0,3.4000000000000004,92.83,-1,980,0.0
2016,1,9,2,30,0,3.7,92.53,-2,980,0.0
2016,1,9,3,30,0,4.1000000000000005,90.76,-3,980,0.0
2016,1,9,4,30,0,4.0,88.28,-4,980,0.0
2016,1,9,5,30,0,3.8,86.02,-4,980,0.0
2016,1,9,6,30,0,4.3,80.84,-5,980,0.0
2016,1,9,7,30,0,5.2,82.01,-6,980,0.0
2016,1,9,8,30,59,5.800000000000001,76.66,-6,980,0.059
2016,1,9,9,30,114,5.7,73.49,-6,980,0.114
2016,1,9,10,30,26,5.5,72.92,-6,990,0.026
2016,1,9,11,30,255,5.6000000000000005,72.62,-6,990,0.255
2016,1,9,12,30,68,6.0,71.18,-6,980,0.068
2016,1,9,13,30,37,6.4,74.3,-7,980,0.037
2016,1,9,14,30,73,6.9,75.83,-8,990,0.073
2016,1,9,15,30,52,7.4,75.98,-8,990,0.052
2016,1,9,16,30,0,7.7,74.94,-9,990,0.0
2016,1,9,17,30,0,8.0,73.29,-10,990,0.0
2016,1,9,18,30,0,8.200000000000001,71.46000000000001,-12,990,0.0
2016,1,9,19,30,0,8.200000000000001,69.72,-13,990,0.0
2016,1,9,20,30,0,8.1,69.17,-14,990,0.0
2016,1,9,21,30,0,7.9,69.96000000000001,-14,990,0.0
2016,1,9,22,30,0,7.7,66.38,-15,990,0.0
2016,1,9,23,30,0,7.6,68.57000000000001,-15,990,0.0
2016,1,10,0,30,0,7.6,63.95,-16,990,0.0
2016,1,10,1,30,0,7.5,69.06,-17,990,0.0
2016,1,10,2,30,0,7.300000000000001,68.39,-19,990,0.0
2016,1,10,3,30,0,7.2,67.77,-20,990,0.0
2016,1,10,4,30,0,7.0,67.97,-20,990,0.0
2016,1,10,5,30,0,6.7,63.620000000000005,-21,990,0.0
2016,1,10,6,30,0,6.4,66.12,-22,990,0.0
2016,1,10,7,30,0,6.4,58.21,-21,990,0.0
2016,1,10,8,30,672,6.6000000000000005,56.19,-20,990,0.672
2016,1,10,9,30,856,6.5,52.91,-18,990,0.856
2016,1,10,10,30,936,6.2,54.45,-17,990,0.936
2016,1,10,11,30,971,6.0,55.61,-15,990,0.971
2016,1,10,12,30,975,5.800000000000001,56.41,-15,990,0.975
2016,1,10,13,30,955,5.6000000000000005,56.07,-14,990,0.955
2016,1,10,14,30,900,5.2,59.02,-14,990,0.9
2016,1,10,15,30,771,4.5,65.34,-15,990,0.771
2016,1,10,16,30,434,3.7,70.81,-17,990,0.434
2016,1,10,17,30,0,3.4000000000000004,68.98,-18,990,0.0
2016,1,10,18,30,0,3.2,74.89,-18,990,0.0
2016,1,10,19,30,0,2.9000000000000004,70.01,-18,990,0.0
2016,1,10,20,30,0,2.7,71.81,-18,990,0.0
2016,1,10,21,30,0,2.5,68.18,-17,990,0.0
2016,1,10,22,30,0,2.2,66.44,-16,990,0.0
2016,1,10,23,30,0,1.8,66.01,-15,990,0.0
2016,1,11,0,30,0,1.3,65.75,-14,990,0.0
2016,1,11,1,30,0,0.7000000000000001,70.35000000000001,-14,990,0.0
2016,1,11,2,30,0,0.6000000000000001,68.53,-13,990,0.0
2016,1,11,3,30,0,1.2000000000000002,70.84,-13,990,0.0
2016,1,11,4,30,0,1.9,72.49,-13,990,0.0
2016,1,11,5,30,0,2.5,70.53,-12,990,0.0
2016,1,11,6,30,0,2.9000000000000004,69.52,-11,990,0.0
2016,1,11,7,30,0,3.3000000000000003,67.75,-10,990,0.0
2016,1,11,8,30,4,3.8,68.65,-9,990,0.004
2016,1,11,9,30,33,4.2,66.36,-7,990,0.033
2016,1,11,10,30,47,4.4,68.74,-6,980,0.047
2016,1,11,11,30,128,4.2,70.98,-4,980,0.128
2016,1,11,12,30,68,4.0,71.94,-4,980,0.068
2016,1,11,13,30,124,3.7,76.64,-4,980,0.124
2016,1,11,14,30,228,3.4000000000000004,80.28,-3,980,0.228
2016,1,11,15,30,149,3.0,82.46000000000001,-3,980,0.149
