Year,Month,Day,Hour,Minute,DNI,Wind Speed,Relative Humidity,Temperature,Pressure,DNI(KWH)
2015,1,1,0,30,0,4.1000000000000005,84.07000000000001,-10,990,0.0
2015,1,1,1,30,0,4.0,83.37,-11,990,0.0
2015,1,1,2,30,0,4.1000000000000005,82.97,-11,990,0.0
2015,1,1,3,30,0,4.2,82.83,-11,990,0.0
2015,1,1,4,30,0,4.3,82.96000000000001,-11,990,0.0
2015,1,1,5,30,0,4.1000000000000005,83.27,-11,990,0.0
2015,1,1,6,30,0,3.9,83.67,-11,990,0.0
2015,1,1,7,30,0,4.3,77.82000000000001,-10,990,0.0
2015,1,1,8,30,313,5.0,74.41,-9,990,0.313
2015,1,1,9,30,428,5.7,62.14,-6,990,0.428
2015,1,1,10,30,462,6.4,58.13,-3,990,0.462
2015,1,1,11,30,527,6.800000000000001,56.42,-1,990,0.527
2015,1,1,12,30,872,6.800000000000001,54.31,0,990,0.872
2015,1,1,13,30,673,6.4,59.36,0,990,0.673
2015,1,1,14,30,539,5.4,63.53,0,990,0.539
2015,1,1,15,30,434,4.1000000000000005,67.63,0,990,0.434
2015,1,1,16,30,0,3.3000000000000003,79.96000000000001,-1,990,0.0
2015,1,1,17,30,0,3.1,84.8,-2,990,0.0
2015,1,1,18,30,0,3.0,84.71000000000001,-3,990,0.0
2015,1,1,19,30,0,2.7,91.43,-4,990,0.0
2015,1,1,20,30,0,2.5,98.16,-4,990,0.0
2015,1,1,21,30,0,2.3000000000000003,97.26,-5,990,0.0
2015,1,1,22,30,0,2.1,100.0,-5,990,0.0
2015,1,1,23,30,0,1.8,100.0,-6,990,0.0
2015,1,2,0,30,0,1.5,100.0,-6,990,0.0
2015,1,2,1,30,0,1.3,100.0,-7,990,0.0
2015,1,2,2,30,0,1.2000000000000002,100.0,-7,990,0.0
2015,1,2,3,30,0,1.0,98.8,-7,990,0.0
2015,1,2,4,30,0,0.8,96.31,-7,990,0.0
2015,1,2,5,30,0,0.7000000000000001,94.55,-7,990,0.0
2015,1,2,6,30,0,0.8,92.81,-7,990,0.0
2015,1,2,7,30,0,1.1,91.38,-7,990,0.0
2015,1,2,8,30,371,1.5,86.05,-5,1000,0.371
2015,1,2,9,30,393,1.6,78.21000000000001,-3,1000,0.393
2015,1,2,10,30,300,1.6,67.82000000000001,-1,990,0.3
2015,1,2,11,30,434,1.7000000000000002,66.78,0,990,0.434
2015,1,2,12,30,414,1.8,63.66,1,990,0.414
2015,1,2,13,30,367,1.9,65.29,1,990,0.367
2015,1,2,14,30,198,1.4,71.78,0,990,0.198
2015,1,2,15,30,285,1.0,83.66,0,990,0.285
2015,1,2,16,30,0,1.2000000000000002,79.49,0,990,0.0
2015,1,2,17,30,0,1.6,81.11,-1,990,0.0
2015,1,2,18,30,0,2.0,79.23,-1,990,0.0
2015,1,2,19,30,0,2.5,84.42,-2,990,0.0
2015,1,2,20,30,0,2.6,84.64,-2,990,0.0
2015,1,2,21,30,0,2.2,84.81,-2,990,0.0
2015,1,2,22,30,0,2.0,86.04,-2,990,0.0
2015,1,2,23,30,0,1.7000000000000002,88.95,-2,990,0.0
2015,1,3,0,30,0,1.2000000000000002,92.37,-2,990,0.0
2015,1,3,1,30,0,1.2000000000000002,94.75,-2,990,0.0
2015,1,3,2,30,0,1.2000000000000002,96.39,-2,990,0.0
2015,1,3,3,30,0,1.2000000000000002,100.0,-2,990,0.0
2015,1,3,4,30,0,1.1,100.0,-3,980,0.0
2015,1,3,5,30,0,1.0,100.0,-2,980,0.0
