Year,Month,Day,Hour,Minute,DNI,Wind Speed,Relative Humidity,Temperature,Pressure,DNI(KWH)
2018,1,5,6,30,0,2.2,77.81,-17.1,1004,0.0
2018,1,5,7,30,36,2.5,76.46000000000001,-17.400000000000002,1005,0.036
2018,1,5,8,30,452,2.8000000000000003,67.01,-16.1,1005,0.452
2018,1,5,9,30,751,2.8000000000000003,61.75,-14.2,1006,0.751
2018,1,5,10,30,921,2.7,56.3,-12.7,1006,0.921
2018,1,5,11,30,949,2.7,53.64,-11.7,1006,0.949
2018,1,5,12,30,848,2.9000000000000004,51.66,-11.0,1005,0.848
2018,1,5,13,30,941,3.1,50.93,-10.8,1005,0.941
2018,1,5,14,30,882,3.1,51.77,-11.1,1006,0.882
2018,1,5,15,30,303,2.6,57.52,-12.6,1006,0.303
2018,1,5,16,30,59,2.0,60.11,-14.5,1006,0.059
2018,1,5,17,30,0,1.7000000000000002,66.01,-15.4,1007,0.0
2018,1,5,18,30,0,1.8,70.46000000000001,-16.5,1007,0.0
2018,1,5,19,30,0,2.0,72.4,-17.2,1008,0.0
2018,1,5,20,30,0,2.0,73.44,-17.7,1008,0.0
2018,1,5,21,30,0,1.9,74.76,-18.1,1008,0.0
2018,1,5,22,30,0,1.8,76.44,-18.5,1008,0.0
2018,1,5,23,30,0,1.8,78.28,-18.9,1009,0.0
2018,1,6,0,30,0,1.8,79.84,-19.3,1009,0.0
2018,1,6,1,30,0,1.7000000000000002,80.94,-19.6,1009,0.0
2018,1,6,2,30,0,1.7000000000000002,81.83,-19.8,1010,0.0
2018,1,6,3,30,0,1.8,81.82000000000001,-19.9,1010,0.0
2018,1,6,4,30,0,1.8,81.65,-20.0,1010,0.0
2018,1,6,5,30,0,1.9,80.98,-20.0,1010,0.0
2018,1,6,6,30,0,1.9,80.7,-20.0,1009,0.0
2018,1,6,7,30,43,1.9,77.48,-19.5,1010,0.043
2018,1,6,8,30,499,2.1,67.97,-17.6,1010,0.499
2018,1,6,9,30,812,2.7,60.0,-14.8,1010,0.812
2018,1,6,10,30,908,3.2,52.83,-12.6,1010,0.908
2018,1,6,11,30,934,3.4000000000000004,49.01,-11.1,1009,0.934
2018,1,6,12,30,938,3.5,47.99,-10.2,1008,0.938
2018,1,6,13,30,915,3.8,48.22,-9.7,1007,0.915
2018,1,6,14,30,852,3.9,49.85,-9.8,1006,0.852
2018,1,6,15,30,706,3.5,55.08,-11.0,1005,0.706
2018,1,6,16,30,312,3.1,59.32,-12.7,1004,0.312
2018,1,6,17,30,0,3.1,60.4,-13.4,1004,0.0
2018,1,6,18,30,0,3.9,60.96,-13.2,1003,0.0
2018,1,6,19,30,0,4.1000000000000005,62.31,-12.9,1002,0.0
2018,1,6,20,30,0,4.3,62.48,-12.6,1001,0.0
2018,1,6,21,30,0,4.7,62.68,-12.3,1000,0.0
2018,1,6,22,30,0,4.9,63.63,-11.9,999,0.0
2018,1,6,23,30,0,5.0,65.78,-11.5,998,0.0
2018,1,7,0,30,0,5.1000000000000005,68.64,-11.2,997,0.0
2018,1,7,1,30,0,5.2,69.75,-10.8,996,0.0
2018,1,7,2,30,0,5.300000000000001,69.58,-10.4,995,0.0
2018,1,7,3,30,0,5.1000000000000005,69.77,-10.1,993,0.0
2018,1,7,4,30,0,4.9,70.98,-10.0,993,0.0
2018,1,7,5,30,0,4.800000000000001,69.96000000000001,-9.7,992,0.0
2018,1,7,6,30,0,5.2,66.44,-8.6,992,0.0
2018,1,7,7,30,8,5.5,65.33,-6.800000000000001,991,0.008
2018,1,7,8,30,53,5.4,66.71000000000001,-5.0,991,0.053
2018,1,7,9,30,227,5.2,68.79,-3.5,991,0.227
2018,1,7,10,30,122,4.800000000000001,71.85000000000001,-2.5,990,0.122
2018,1,7,11,30,159,4.3,76.18,-1.9,989,0.159
2018,1,7,12,30,165,4.0,80.06,-1.5,988,0.165
2018,1,7,13,30,125,3.8,82.83,-1.1,987,0.125
2018,1,7,14,30,11,3.8,85.87,-0.9,987,0.011
2018,1,7,15,30,91,3.6,89.46000000000001,-0.9,987,0.091
2018,1,7,16,30,11,3.1,94.02,-1.1,987,0.011
2018,1,7,17,30,0,2.9000000000000004,96.84,-1.1,987,0.0
2018,1,7,18,30,0,2.7,99.17,-1.1,987,0.0
2018,1,7,19,30,0,2.6,100.0,-1.4,986,0.0
2018,1,7,20,30,0,2.6,100.0,-1.7000000000000002,986,0.0
2018,1,7,21,30,0,2.7,100.0,-1.9,986,0.0
2018,1,7,22,30,0,2.8000000000000003,100.0,-2.2,986,0.0
2018,1,7,23,30,0,2.9000000000000004,100.0,-2.6,987,0.0
2018,1,8,0,30,0,3.1,100.0,-3.0,987,0.0
2018,1,8,1,30,0,3.2,99.03,-3.4000000000000004,988,0.0
2018,1,8,2,30,0,3.1,99.57,-4.0,989,0.0
2018,1,8,3,30,0,3.0,98.96,-4.7,989,0.0
2018,1,8,4,30,0,2.7,97.49,-5.300000000000001,990,0.0
2018,1,8,5,30,0,2.5,96.82,-5.9,991,0.0
2018,1,8,6,30,0,2.5,95.35,-6.2,991,0.0
2018,1,8,7,30,34,2.8000000000000003,90.02,-5.7,992,0.034
2018,1,8,8,30,585,3.3000000000000003,84.96000000000001,-4.0,993,0.585
2018,1,8,9,30,788,3.6,80.10000000000001,-1.9,993,0.788
2018,1,8,10,30,870,3.9,73.58,0.5,993,0.87
2018,1,8,11,30,909,4.1000000000000005,68.86,2.3000000000000003,992,0.909
2018,1,8,12,30,909,4.2,64.87,3.5,992,0.909
2018,1,8,13,30,887,4.0,61.25,4.1000000000000005,992,0.887
2018,1,8,14,30,557,2.9000000000000004,64.68,3.6,992,0.557
2018,1,8,15,30,686,1.8,82.83,1.4,992,0.686
2018,1,8,16,30,319,1.7000000000000002,86.8,-0.7000000000000001,993,0.319
2018,1,8,17,30,0,1.8,85.87,-1.3,993,0.0
2018,1,8,18,30,0,2.0,87.66,-1.5,993,0.0
2018,1,8,19,30,0,2.2,89.3,-1.7000000000000002,994,0.0
2018,1,8,20,30,0,2.2,91.6,-2.1,994,0.0
2018,1,8,21,30,0,2.1,92.51,-2.4000000000000004,994,0.0
2018,1,8,22,30,0,2.0,92.13,-2.3000000000000003,994,0.0
2018,1,8,23,30,0,1.8,93.6,-2.3000000000000003,995,0.0
2018,1,9,0,30,0,1.5,94.58,-2.4000000000000004,995,0.0
2018,1,9,1,30,0,1.4,94.65,-2.4000000000000004,995,0.0
2018,1,9,2,30,0,1.3,95.19,-2.5,995,0.0
2018,1,9,3,30,0,1.3,95.43,-2.6,995,0.0
2018,1,9,4,30,0,1.4,95.68,-2.7,995,0.0
2018,1,9,5,30,0,1.8,95.82,-2.8000000000000003,995,0.0
2018,1,9,6,30,0,2.4000000000000004,95.12,-2.7,995,0.0
2018,1,9,7,30,12,3.3000000000000003,92.31,-2.2,995,0.012
2018,1,9,8,30,8,3.8,88.64,-1.2000000000000002,995,0.008
2018,1,9,9,30,9,3.8,85.85000000000001,-0.3,996,0.009
2018,1,9,10,30,2,3.8,83.57000000000001,0.5,995,0.002
2018,1,9,11,30,33,4.1000000000000005,81.04,1.1,995,0.033
2018,1,9,12,30,96,4.3,77.88,1.5,994,0.096
2018,1,9,13,30,154,4.2,77.69,1.5,993,0.154
2018,1,9,14,30,191,3.8,80.86,1.1,993,0.191
2018,1,9,15,30,200,3.6,85.05,0.6000000000000001,992,0.2
2018,1,9,16,30,76,3.9,88.18,0.0,992,0.076
2018,1,9,17,30,0,4.1000000000000005,88.32000000000001,-0.2,992,0.0
2018,1,9,18,30,0,4.6000000000000005,91.29,-0.8,991,0.0
2018,1,9,19,30,0,4.7,92.89,-1.3,991,0.0
2018,1,9,20,30,0,4.9,94.48,-1.8,990,0.0
2018,1,9,21,30,0,5.1000000000000005,94.53,-1.9,990,0.0
2018,1,9,22,30,0,5.2,94.32,-1.7000000000000002,989,0.0
2018,1,9,23,30,0,5.1000000000000005,94.11,-1.2000000000000002,988,0.0
2018,1,10,0,30,0,4.9,94.88,-0.7000000000000001,987,0.0
2018,1,10,1,30,0,4.9,95.41,-0.2,987,0.0
2018,1,10,2,30,0,4.800000000000001,96.48,0.1,986,0.0
2018,1,10,3,30,0,4.7,96.98,0.4,985,0.0
2018,1,10,4,30,0,4.5,97.12,0.7000000000000001,984,0.0
2018,1,10,5,30,0,4.3,97.05,1.0,984,0.0
2018,1,10,6,30,0,4.2,97.56,1.2000000000000002,984,0.0
2018,1,10,7,30,4,4.2,97.04,1.5,983,0.004
2018,1,10,8,30,84,4.3,96.03,1.9,983,0.084
2018,1,10,9,30,2,4.4,94.26,2.5,983,0.002
2018,1,10,10,30,37,4.5,93.15,3.1,982,0.037
2018,1,10,11,30,27,4.6000000000000005,91.73,3.8,980,0.027
2018,1,10,12,30,128,4.6000000000000005,90.19,4.6000000000000005,979,0.128
2018,1,10,13,30,10,4.4,90.16,5.2,978,0.01
2018,1,10,14,30,156,4.0,93.3,5.2,978,0.156
2018,1,10,15,30,95,3.7,99.19,4.5,977,0.095
2018,1,10,16,30,37,3.7,100.0,3.7,976,0.037
2018,1,10,17,30,0,3.7,100.0,3.4000000000000004,976,0.0
2018,1,10,18,30,0,3.9,100.0,3.5,977,0.0
2018,1,10,19,30,0,3.9,100.0,3.6,977,0.0
2018,1,10,20,30,0,3.8,100.0,3.5,977,0.0
2018,1,10,21,30,0,3.8,100.0,3.5,978,0.0
2018,1,10,22,30,0,3.9,100.0,3.6,978,0.0
2018,1,10,23,30,0,4.3,100.0,3.8,978,0.0
2018,1,11,0,30,0,4.800000000000001,100.0,4.2,978,0.0
2018,1,11,1,30,0,4.800000000000001,100.0,4.5,978,0.0
2018,1,11,2,30,0,4.3,100.0,4.5,978,0.0
2018,1,11,3,30,0,3.6,100.0,4.3,978,0.0
2018,1,11,4,30,0,3.0,100.0,4.0,978,0.0
2018,1,11,5,30,0,2.7,100.0,3.7,978,0.0
2018,1,11,6,30,0,3.2,100.0,3.3000000000000003,978,0.0
2018,1,11,7,30,0,4.3,100.0,2.2,979,0.0
2018,1,11,8,30,173,5.6000000000000005,100.0,0.5,980,0.173
2018,1,11,9,30,0,6.7,90.9,-1.2000000000000002,982,0.0
2018,1,11,10,30,0,7.6,79.96000000000001,-2.9000000000000004,983,0.0
2018,1,11,11,30,16,8.3,72.31,-4.4,983,0.016
2018,1,11,12,30,79,8.6,67.08,-5.2,984,0.079
2018,1,11,13,30,267,8.5,61.27,-5.7,985,0.267
2018,1,11,14,30,503,8.3,56.870000000000005,-6.4,986,0.503
2018,1,11,15,30,184,8.200000000000001,56.64,-7.4,987,0.184
2018,1,11,16,30,48,8.0,57.23,-8.4,989,0.048
2018,1,11,17,30,0,8.0,55.61,-8.9,989,0.0
2018,1,11,18,30,0,8.1,56.36,-9.6,991,0.0
2018,1,11,19,30,0,8.1,56.48,-9.8,991,0.0
2018,1,11,20,30,0,8.0,57.58,-9.9,992,0.0
2018,1,11,21,30,0,8.3,59.03,-10.0,992,0.0
2018,1,11,22,30,0,8.5,60.57,-10.3,992,0.0
2018,1,11,23,30,0,8.5,61.620000000000005,-10.7,993,0.0
2018,1,12,0,30,0,8.3,62.370000000000005,-11.2,994,0.0
2018,1,12,1,30,0,8.4,62.22,-11.6,994,0.0
2018,1,12,2,30,0,8.200000000000001,62.55,-12.1,995,0.0
2018,1,12,3,30,0,7.7,63.11,-12.7,996,0.0
2018,1,12,4,30,0,7.2,63.47,-13.3,997,0.0
2018,1,12,5,30,0,6.800000000000001,64.12,-13.9,997,0.0
2018,1,12,6,30,0,6.5,65.29,-14.5,997,0.0
2018,1,12,7,30,16,6.6000000000000005,64.17,-14.7,998,0.016
2018,1,12,8,30,398,7.0,60.72,-14.3,999,0.398
2018,1,12,9,30,655,7.1000000000000005,56.06,-13.4,999,0.655
2018,1,12,10,30,894,6.800000000000001,51.67,-12.2,1000,0.894
2018,1,12,11,30,692,6.6000000000000005,48.23,-11.1,1000,0.692
2018,1,12,12,30,562,6.5,45.89,-10.3,1000,0.562
2018,1,12,13,30,968,6.5,45.11,-10.0,1001,0.968
2018,1,12,14,30,853,6.2,45.8,-10.1,1002,0.853
2018,1,12,15,30,326,5.5,49.19,-10.9,1003,0.326
2018,1,12,16,30,142,4.6000000000000005,54.63,-12.2,1004,0.142
2018,1,12,17,30,0,4.3,58.28,-12.9,1005,0.0
2018,1,12,18,30,0,5.1000000000000005,63.24,-13.8,1006,0.0
2018,1,12,19,30,0,5.300000000000001,66.16,-14.3,1006,0.0
2018,1,12,20,30,0,5.4,68.47,-14.8,1006,0.0
2018,1,12,21,30,0,5.0,69.60000000000001,-15.3,1007,0.0
2018,1,12,22,30,0,4.6000000000000005,68.96000000000001,-15.7,1008,0.0
2018,1,12,23,30,0,4.2,68.24,-16.1,1008,0.0
2018,1,13,0,30,0,4.1000000000000005,66.69,-16.2,1008,0.0
2018,1,13,1,30,0,4.1000000000000005,65.63,-16.400000000000002,1009,0.0
2018,1,13,2,30,0,4.1000000000000005,64.11,-16.6,1010,0.0
2018,1,13,3,30,0,4.1000000000000005,62.75,-16.900000000000002,1010,0.0
2018,1,13,4,30,0,3.8,62.51,-17.400000000000002,1010,0.0
2018,1,13,5,30,0,3.4000000000000004,63.59,-18.0,1011,0.0
2018,1,13,6,30,0,3.1,65.27,-18.5,1011,0.0
2018,1,13,7,30,83,3.3000000000000003,63.52,-18.2,1012,0.083
2018,1,13,8,30,685,3.5,55.22,-16.8,1012,0.685
2018,1,13,9,30,885,3.4000000000000004,47.26,-15.1,1012,0.885
2018,1,13,10,30,963,3.3000000000000003,42.69,-13.6,1012,0.963
2018,1,13,11,30,996,3.2,39.76,-12.3,1012,0.996
2018,1,13,12,30,1000,3.1,37.6,-11.3,1011,1.0
2018,1,13,13,30,982,2.9000000000000004,36.65,-10.8,1011,0.982
2018,1,13,14,30,929,2.6,37.31,-10.9,1011,0.929
2018,1,13,15,30,813,2.0,41.51,-12.0,1011,0.813
2018,1,13,16,30,518,1.3,53.24,-13.6,1011,0.518
2018,1,13,17,30,0,1.1,62.8,-14.4,1011,0.0
2018,1,13,18,30,0,1.1,65.39,-15.4,1011,0.0
2018,1,13,19,30,0,1.1,65.36,-15.8,1011,0.0
2018,1,13,20,30,0,1.0,65.73,-16.2,1011,0.0
2018,1,13,21,30,0,1.0,66.52,-16.6,1011,0.0
2018,1,13,22,30,0,1.1,67.12,-16.900000000000002,1011,0.0
2018,1,13,23,30,0,1.1,67.96000000000001,-17.2,1010,0.0
2018,1,14,0,30,0,1.1,68.8,-17.400000000000002,1010,0.0
2018,1,14,1,30,0,1.2000000000000002,69.56,-17.5,1010,0.0
2018,1,14,2,30,0,1.4,69.4,-17.5,1010,0.0
2018,1,14,3,30,0,1.5,67.84,-17.1,1009,0.0
2018,1,14,4,30,0,1.8,66.12,-16.400000000000002,1009,0.0
2018,1,14,5,30,0,2.2,65.5,-15.9,1009,0.0
2018,1,14,6,30,0,2.6,66.08,-15.7,1008,0.0
2018,1,14,7,30,66,3.4000000000000004,62.49,-14.8,1007,0.066
2018,1,14,8,30,100,4.4,55.93,-12.8,1007,0.1
2018,1,14,9,30,0,5.1000000000000005,47.24,-10.3,1006,0.0
2018,1,14,10,30,0,5.4,43.05,-8.5,1005,0.0
2018,1,14,11,30,50,5.6000000000000005,46.41,-7.5,1004,0.05
2018,1,14,12,30,195,6.0,52.47,-6.9,1001,0.195
2018,1,14,13,30,1,6.2,59.21,-6.6000000000000005,1000,0.001
2018,1,14,14,30,0,6.1000000000000005,65.91,-6.5,998,0.0
2018,1,14,15,30,0,5.5,72.9,-6.7,998,0.0
2018,1,14,16,30,0,5.2,78.64,-6.9,997,0.0
2018,1,14,17,30,0,5.2,82.19,-6.9,997,0.0
2018,1,14,18,30,0,5.300000000000001,84.71000000000001,-6.800000000000001,995,0.0
2018,1,14,19,30,0,5.300000000000001,86.98,-6.7,994,0.0
2018,1,14,20,30,0,4.9,88.77,-6.5,994,0.0
2018,1,14,21,30,0,4.4,89.92,-6.300000000000001,993,0.0
2018,1,14,22,30,0,3.9,90.72,-6.1000000000000005,992,0.0
2018,1,14,23,30,0,3.4000000000000004,91.98,-6.0,992,0.0
2018,1,15,0,30,0,3.4000000000000004,94.44,-6.1000000000000005,992,0.0
2018,1,15,1,30,0,4.3,96.79,-6.800000000000001,992,0.0
2018,1,15,2,30,0,5.9,94.16,-8.5,993,0.0
2018,1,15,3,30,0,7.1000000000000005,84.08,-10.6,994,0.0
2018,1,15,4,30,0,7.4,72.16,-12.4,995,0.0
2018,1,15,5,30,0,7.2,64.7,-13.6,996,0.0
2018,1,15,6,30,0,7.0,62.51,-14.5,997,0.0
2018,1,15,7,30,22,7.2,60.13,-14.8,998,0.022
2018,1,15,8,30,0,7.7,55.68,-14.3,999,0.0
2018,1,15,9,30,0,7.800000000000001,53.71,-13.6,1000,0.0
2018,1,15,10,30,1,7.7,53.64,-12.9,1000,0.001
2018,1,15,11,30,36,7.7,54.28,-12.5,1000,0.036
2018,1,15,12,30,139,7.7,54.620000000000005,-12.4,1001,0.139
2018,1,15,13,30,159,7.6,55.25,-12.7,1001,0.159
2018,1,15,14,30,133,7.4,56.19,-13.2,1002,0.133
2018,1,15,15,30,142,7.1000000000000005,57.28,-13.8,1003,0.142
2018,1,15,16,30,20,6.800000000000001,59.26,-14.6,1004,0.02
2018,1,15,17,30,0,6.7,59.25,-14.9,1005,0.0
2018,1,15,18,30,0,6.5,61.77,-15.6,1005,0.0
2018,1,15,19,30,0,6.5,63.07,-16.0,1006,0.0
2018,1,15,20,30,0,6.5,64.25,-16.3,1006,0.0
2018,1,15,21,30,0,6.4,65.84,-16.6,1006,0.0
2018,1,15,22,30,0,6.300000000000001,67.83,-16.900000000000002,1006,0.0
2018,1,15,23,30,0,6.1000000000000005,68.86,-17.0,1007,0.0
2018,1,16,0,30,0,6.0,70.07000000000001,-17.1,1007,0.0
2018,1,16,1,30,0,5.800000000000001,70.95,-17.1,1007,0.0
2018,1,16,2,30,0,5.6000000000000005,72.15,-17.2,1007,0.0
2018,1,16,3,30,0,5.4,72.73,-17.2,1008,0.0
2018,1,16,4,30,0,5.300000000000001,72.84,-17.1,1008,0.0
2018,1,16,5,30,0,5.2,73.18,-17.0,1008,0.0
2018,1,16,6,30,0,5.0,73.18,-16.8,1009,0.0
2018,1,16,7,30,12,5.0,72.44,-16.5,1009,0.012
2018,1,16,8,30,162,5.1000000000000005,69.48,-15.6,1010,0.162
2018,1,16,9,30,438,5.0,66.69,-14.3,1010,0.438
2018,1,16,10,30,466,5.0,64.66,-12.8,1010,0.466
2018,1,16,11,30,570,5.0,64.17,-11.3,1010,0.57
2018,1,16,12,30,315,4.9,65.2,-10.3,1010,0.315
2018,1,16,13,30,735,4.800000000000001,66.21000000000001,-9.7,1010,0.735
2018,1,16,14,30,412,4.6000000000000005,68.5,-9.6,1010,0.412
2018,1,16,15,30,393,4.1000000000000005,72.36,-10.1,1010,0.393
2018,1,16,16,30,132,3.5,76.84,-11.0,1010,0.132
2018,1,16,17,30,0,3.3000000000000003,77.41,-11.5,1011,0.0
2018,1,16,18,30,0,3.2,81.63,-12.5,1011,0.0
2018,1,16,19,30,0,3.1,83.36,-13.2,1011,0.0
2018,1,16,20,30,0,2.9000000000000004,84.71000000000001,-13.9,1011,0.0
2018,1,16,21,30,0,2.9000000000000004,85.45,-14.5,1010,0.0
2018,1,16,22,30,0,2.8000000000000003,85.52,-14.9,1010,0.0
2018,1,16,23,30,0,2.8000000000000003,85.39,-15.2,1010,0.0
2018,1,17,0,30,0,2.7,85.64,-15.5,1010,0.0
2018,1,17,1,30,0,2.6,87.16,-16.0,1010,0.0
2018,1,17,2,30,0,2.7,87.27,-16.3,1010,0.0
2018,1,17,3,30,0,2.7,86.11,-16.400000000000002,1009,0.0
2018,1,17,4,30,0,2.7,85.02,-16.400000000000002,1009,0.0
2018,1,17,5,30,0,2.7,85.08,-16.5,1009,0.0
2018,1,17,6,30,0,2.8000000000000003,84.14,-16.6,1009,0.0
2018,1,17,7,30,59,3.3000000000000003,77.62,-15.8,1009,0.059
2018,1,17,8,30,398,4.2,71.71000000000001,-13.8,1009,0.398
2018,1,17,9,30,777,4.7,65.53,-11.4,1008,0.777
2018,1,17,10,30,696,5.300000000000001,59.39,-9.0,1008,0.696
2018,1,17,11,30,791,5.9,55.370000000000005,-6.9,1006,0.791
2018,1,17,12,30,889,6.5,52.69,-5.2,1005,0.889
2018,1,17,13,30,901,6.7,50.52,-4.2,1004,0.901
